Date,Original Headline,Generated Headline,Keywords,Generated Summary
20160615,"Gold flat ahead of Fed rate decision, as Brexit remains in focus",Gold Holds Steady Ahead of Fed Rate Decision as Investors Eye Brexit Risks,"Gold, Federal Reserve, Interest Rates, Brexit, U.S. Dollar","Gold prices remained stable as investors awaited the Federal Reserve's interest rate decision and monitored potential risks from the upcoming Brexit referendum, with the metal erasing recent losses and global markets reacting to economic uncertainty."
20160615,"Gold holds steady near 6-week highs with Yellen, Brexit in focus",Gold Holds Steady Near Six-Week High as Investors Await Fed Decision and Brexit Vote,"gold futures, Federal Reserve, Brexit, interest rates, economic data","Gold prices remained stable after reaching a six-week high, as investors awaited the Federal Reserve's policy decision and the upcoming U.K. Brexit referendum. Market expectations for a U.S. rate hike have diminished following weak employment data, while concerns over the U.K. leaving the EU continue to support gold."
20160615,"Gold prices up in Asia after Fed stands pat, BoJ eyed ahead","Gold Rises as Fed Holds Rates Steady, Markets Await Bank of Japan Decision","gold, Federal Reserve, interest rates, Bank of Japan, Brexit","Gold prices climbed after the Federal Reserve kept interest rates unchanged, while markets anticipated the Bank of Japan's policy decision and weighed potential global risks from Brexit."
20160615,North Dakota oil output posts biggest drop in history,North Dakota Sees Record Oil Output Drop Amid Low Prices and Harsh Weather,"North Dakota, oil production, crude prices, drilling slowdown, layoffs","North Dakota's oil production fell by a record 70,414 barrels per day in April due to low crude prices and bad weather, with regulators warning the decline may accelerate and lead to further economic pain for the state. The number of active drilling rigs and new permits also dropped sharply, reflecting industry struggles."
20160615,"NYMEX crude weaker in Asia as U.S. data, Fed views seen downbeat",Oil Prices Slip as US Stockpile Draw Disappoints and Fed Signals Cautious Outlook,"oil prices, Federal Reserve, stockpiles, inflation, crude production",Oil prices fell after US crude inventories declined less than expected and the Federal Reserve maintained interest rates while signaling a cautious economic outlook; US crude production also continued its year-long decline.
20160615,"Oil loses more ground below $50 hit by Brexit, inventory rise",Oil Prices Slide for Fifth Day Amid Brexit Fears and Rising US Inventories,"oil prices, Brexit, US inventories, production disruptions, demand","Oil prices fell for a fifth consecutive day due to concerns over Britain's potential EU exit and an unexpected rise in US crude inventories, despite earlier gains from global production disruptions. Analysts warn that Brexit uncertainty and growing inventories are capping further price increases."
20160615,Oil pares losses as Brexit fears ebb; EIA inventory figures await,Oil Prices Drop Amid Brexit Fears and Unexpected Rise in U.S. Crude Stockpiles,"oil prices, Brexit, crude stockpiles, Brent crude, U.S. dollar","Oil prices declined as concerns over a potential Brexit and an unexpected increase in U.S. crude inventories weighed on the market, with U.S. crude falling for a fifth consecutive session. Recent polls favoring Brexit and a surprise stockpile build contributed to market uncertainty ahead of key economic data releases."
20160615,Oil slides to 3-week lows on bets for U.S. supply gain,Oil Prices Hit Three-Week Low as U.S. Inventory Data Sparks Supply Glut Concerns,"oil prices, U.S. inventories, Brent crude, supply glut, Brexit","Oil prices fell to their lowest level in over three weeks amid expectations of rising U.S. crude inventories and renewed drilling activity, while concerns over Brexit added pressure to global markets. Analysts anticipate the latest data will show an increase in U.S. oil stocks, fueling worries about a potential supply glut."
20160615,OPEC oil export revenue seen down for third straight year: U.S. EIA,OPEC Oil Export Revenues Set to Hit 12-Year Low in 2016 Before Rebounding Next Year,"OPEC, oil revenues, EIA, 2016, prices","OPEC's oil export revenues are projected to fall 15% in 2016 to their lowest level since 2004, but are expected to rebound in 2017 as oil prices and production rise."
20160615,WTI oil futures struggle to turn positive after weekly crude inventories,"US Oil Inventories Fall, Gasoline Stocks Drop Sharply as Prices Hold Steady","oil inventories, gasoline, crude prices, drilling activity, Brexit","US crude oil and gasoline inventories fell more than expected last week, but oil prices remained steady as increased drilling activity raised concerns about a potential supply rebound amid global economic uncertainty linked to Brexit."
20160616,"Crude dips to 5-week lows as oversupply, Brexit concerns fester",Oil Prices Plunge to Five-Week Lows Amid Strong Dollar and Brexit Fears,"crude oil, dollar, Brexit, inventories, Venezuela","Crude oil prices fell sharply to five-week lows as a surging dollar, oversupply concerns, and Brexit uncertainty weighed on markets, with both WTI and Brent benchmarks down about 10% from recent highs. Additional pressure came from high U.S. inventories and Venezuela's deepening crisis, while volatility spiked across financial markets."
20160616,Gold holds near 22-month highs after U.S. data dump,Gold Prices Surge to 22-Month High as Fed Holds Rates and Economic Uncertainty Grows,"gold futures, Fed rates, inflation, jobless claims, Brexit","Gold futures climbed to their highest level since August 2014 as the Federal Reserve held interest rates steady and investors weighed mixed U.S. economic data and Brexit concerns. The Fed signaled a slower pace of rate hikes, boosting gold and silver prices while copper declined."
20160616,"Gold posts further gains in Asia, crosses $1,300 level","Gold Surges Above $1,300 as Fed and Bank of Japan Hold Steady on Rates","gold, Federal Reserve, Bank of Japan, interest rates, Brexit","Gold prices rose above $1,300 after the Fed and Bank of Japan kept rates unchanged, while markets adjusted expectations for future U.S. rate hikes amid global economic uncertainty and Brexit concerns."
20160616,"Gold soars past $1,310 to hit 22-month peak after Fed, BoJ",Gold Prices Surge to 22-Month High as Fed and BoJ Hold Rates Steady,"gold, Federal Reserve, Bank of Japan, interest rates, yen","Gold futures soared to their highest level since August 2014 after the Federal Reserve and Bank of Japan both kept interest rates unchanged, weakening the dollar and boosting demand for safe-haven assets amid global economic uncertainty and Brexit concerns."
20160616,"Gold soars to 22-month highs amid central bank inactivity, Brexit fears",Gold Hits 22-Month High as Central Banks Hold Rates Steady Amid Global Uncertainty,"gold, central banks, interest rates, Brexit, US dollar","Gold prices surged nearly 2% to a 22-month high after the Bank of Japan and Bank of England joined the Federal Reserve in keeping interest rates unchanged, while Brexit concerns and a stronger dollar added to market volatility. The precious metal has rallied over 23% this year, marking its strongest first half in more than a decade."
20160616,Natural gas futures extend losses after bearish U.S. storage data,US Natural Gas Futures Fall as Storage Surges Beyond Expectations,"natural gas, storage, futures, demand, weather","US natural gas futures declined after storage levels rose by 69 billion cubic feet last week, surpassing forecasts and raising concerns about reaching storage limits unless summer demand increases. Prices have been volatile, closely tracking weather forecasts and expectations for higher air-conditioning use."
20160616,"NYMEX, Brent down as U.S. stockpiles data weighs on sentiment",Oil Prices Slip as US Stockpile Draw Disappoints and Fed Signals Cautious Outlook,"oil prices, Federal Reserve, stockpiles, inflation, crude production","Oil prices fell in Asia after US crude stockpiles declined less than expected and the Federal Reserve maintained interest rates while signaling a cautious economic outlook. US crude inventories remain high, and the Fed noted that the impact of oil prices on inflation is waning."
20160616,"Oil at one-month low as dollar jumps, U.S. crude draws uninspiring",Oil Prices Fall to One-Month Low Amid Brexit Fears and Stronger Dollar,"oil prices, Brexit, dollar rally, crude inventories, commodities","Oil prices dropped 3% to a one-month low, marking a six-day losing streak as a stronger dollar and concerns over Britain's potential EU exit weighed on commodities, while U.S. crude inventory drawdowns failed to support the market. Investors are reducing risk ahead of the Brexit vote and amid expectations of U.S. rate hikes."
20160616,Oil falls for 6th straight day to hit fresh 4-week lows,Oil Prices Hit Four-Week Low Amid Brexit Fears and Rising US Drilling Activity,"oil prices, Brexit, US drilling, crude inventories, Brent","Oil prices fell for a sixth consecutive session to a four-week low as Brexit concerns and rising US drilling activity weighed on markets, with both WTI and Brent crude dropping nearly 8% from recent highs. US crude inventories declined less than expected, fueling worries about a potential supply glut."
20160616,Oil slumps to 4-week lows in risk-off trade,Oil Prices Hit Four-Week Low as Brexit Fears and Rising US Drilling Weigh on Market,"oil prices, Brexit, US drilling, crude inventories, Brent","Oil prices fell to a four-week low amid concerns over a potential Brexit and increased US drilling activity, with both Brent and WTI crude futures dropping as inventory declines missed expectations and supply glut worries persisted."
20160616,Texas banks face increasing risks from low oil prices: Dallas Fed,Texas Banks Boost Loan Loss Reserves Amid Energy Sector Struggles,"Texas banks, loan losses, energy companies, commercial real estate, Dallas Fed","Banks in Texas and nearby states are increasing reserves for potential loan losses as energy sector challenges persist and commercial real estate emerges as a concern, according to a Dallas Fed report. Despite slower loan growth, the region's banks remain profitable but face heightened scrutiny."
20160616,This chart breaks down the crazy amount of oil production disruptions in 2016,"Global Oil Supply Faces Disruptions from Strikes, Wildfires, and Attacks, Says Goldman Sachs","oil supply, disruptions, Goldman Sachs, Nigeria, production","Despite recent disruptions from events in Nigeria, Canada, Kuwait, and Venezuela, Goldman Sachs analysts believe global oil markets remain balanced due to increased production elsewhere."
20160617,"Crude halts 6-day losing streak, shrugging off latest rig count gains","Oil Prices Rebound Sharply, Ending Six-Day Slide Despite Rising U.S. Rig Count","crude oil, rig count, WTI, Brent, production","Crude oil prices surged nearly 4% Friday, snapping a six-day losing streak, even as U.S. oil rigs posted a third consecutive weekly increase; both WTI and Brent remain about 5% below recent multi-month highs, with U.S. production still down significantly from last year."
20160617,Crude oil prices rise for first time in seven days,Oil Prices Rebound After Week of Volatility Ahead of Brexit Vote,"crude oil, Brexit, volatility, Brent, refineries","Oil prices rose for the first time in a week amid volatile trading ahead of Britain's EU referendum, though they remain set for a weekly decline, with analysts warning of further swings depending on the Brexit outcome. Major oil companies Chevron and Shell are also seeking to sell smaller refineries as they adjust to market conditions."
20160617,Crude prices bounce back after 6 straight losing sessions,Oil Prices Rebound as Weaker Dollar and Eased Brexit Fears Boost Market,"oil futures, U.S. dollar, Brexit, crude prices, Federal Reserve","U.S. oil futures rose after six days of declines, supported by a weaker dollar and reduced Brexit concerns, while investors awaited further U.S. economic data."
20160617,Global oil majors look to shed refineries as crude prices rebound,Chevron and Shell Seek Buyers for Smaller Refineries Amid Rising Oil Prices,"Chevron, Shell, refineries, asset sales, oil prices","Chevron and Shell are selling smaller refineries to streamline operations and raise cash as rising crude prices squeeze refining margins, with both companies focusing on larger, more profitable assets. The move follows a broader trend among major oil firms to divest lower-margin downstream operations while market conditions remain favorable."
20160617,Gold off 23-month highs amid profit-taking,Gold Prices Retreat After Hitting 23-Month Highs Amid Dollar Weakness and Fed Rate Pause,"gold, U.S. dollar, Federal Reserve, interest rates, Brexit","Gold prices fell after reaching near two-year highs as investors took profits, following a weaker U.S. dollar and the Federal Reserve's decision to keep rates unchanged, while concerns over the upcoming Brexit vote and mixed U.S. economic data influenced market sentiment."
20160617,"Gold retreats from 2-year high, as PM&#39;s death casts doubt on Brexit vote",Gold Pulls Back from 22-Month Highs Amid Brexit Uncertainty and Profit Taking,"gold, Brexit, Jo Cox, Federal Reserve, interest rates","Gold prices retreated from recent highs due to profit taking and uncertainty surrounding the Brexit referendum after the death of MP Jo Cox, while the Federal Reserve signaled a cautious approach to future interest rate hikes. The U.S. dollar weakened, and other commodities like silver and copper saw mixed movements."
20160617,Hedge funds' bullish oil bets hit April lows as dollar surges,Hedge Funds Slash Bullish Oil Bets as Strong Dollar Pressures Prices,"hedge funds, crude oil, bullish bets, dollar, CFTC","Hedge funds and other large speculators cut their bullish positions in U.S. crude oil to a two-month low as a stronger dollar and global economic concerns pressured prices, according to CFTC data. Oil prices have struggled to stay above $50 a barrel amid market volatility and rising U.S. production."
20160617,Oil futures rebound as Brexit fears ease,Oil Prices Rebound as Brexit Fears Ease and Dollar Weakens,"oil futures, Brexit, Jo Cox, dollar, crude prices","Oil futures climbed after a week of declines as Brexit concerns eased following the suspension of campaigning due to MP Jo Cox's death, while a weaker dollar also supported prices."
20160619,Crude oil futures - weekly outlook: June 20 - 24,Oil Prices Rebound After Seven-Day Slide as Brexit Fears Ease and Dollar Weakens,"oil futures, Brexit, U.S. dollar, drilling activity, Brent crude","Oil futures rose for the first time in seven sessions, supported by a weaker U.S. dollar and easing Brexit concerns, though weekly losses persisted amid rising U.S. drilling activity and ongoing supply worries. Traders are now focused on the upcoming U.K. referendum and U.S. stockpile data for further market direction."
20160619,Gold / Silver / Copper futures - weekly outlook: June 20 - 24,Gold Holds Near 22-Month High as Markets Eye Brexit Vote and Fed Rate Outlook,"gold, Brexit, Federal Reserve, interest rates, market volatility",Gold prices remained close to a 22-month high amid volatile trading driven by uncertainty over the upcoming Brexit referendum and diminished expectations for a near-term Federal Reserve rate hike; silver and copper also saw weekly gains as investors focused on key economic events ahead.
20160619,Gold eases in Asia as weekend Brexit polls head &#39;Remain&#39; way,Gold Prices Dip as Brexit Remain Camp Gains Momentum Ahead of Vote,"gold, Brexit, Remain campaign, Japan trade, Federal Reserve","Gold prices eased in Asia as polls showed increased support for the Brexit Remain camp, while Japan reported a wider trade surplus and markets awaited key U.S. economic data and Fed testimony."
20160619,"NYMEX crude gains in Asia with Japan trade noted, Brexit polls",Oil Prices Rise in Asia as Brexit Remain Momentum Boosts Market Sentiment,"crude oil, Brexit, Japan trade, U.S. drilling, Brent","Crude oil prices climbed in Asia despite weak Japanese trade data, buoyed by growing support for the UK remaining in the EU and a weaker U.S. dollar, while increased U.S. drilling activity raised concerns about a potential supply glut."
20160619,"NYMEX, Brent post Asian gains as Brexit leans toward &#39;Remain&#39;",Oil Prices Climb as Brexit Polls Shift and Japan Posts Trade Deficit,"crude oil, Brexit, Japan trade, Brent, U.S. drilling","Crude oil prices rose in Asia amid shifting Brexit poll momentum and Japan's first trade deficit in four months, while increased U.S. drilling activity raised concerns about a potential supply glut. Traders are also watching upcoming U.S. stockpile data for further market direction."
20160620,"Brent crude closes above $50, as Brexit fears continue to dissipate",Oil Prices Surge as Brexit Fears Ease and Global Markets Rally,"crude oil, Brexit, Brent, Nigeria, Saudi Arabia","Crude oil prices climbed sharply as easing Brexit concerns boosted global markets, with Brent closing above $50 a barrel for the first time in five sessions; meanwhile, Nigeria's currency plunged and Saudi Arabia prepared for major bond issuance."
20160620,Brent oil climbs back above $50 as Brexit fears start to fade,Oil Prices Surge as Brexit Fears Ease and Dollar Weakens,"oil prices, Brexit, Brent crude, US dollar, drilling activity","Oil prices climbed sharply as easing Brexit concerns and a weaker US dollar boosted demand, with Brent futures rising above $50 a barrel; however, gains were capped by signs of increasing US drilling activity, raising supply concerns."
20160620,Florida resident ordered to pay $2.4 million fine in metals scheme,"Florida Man, Companies Ordered to Pay $2.4 Million for Illegal Precious Metals Scheme","CFTC, precious metals, default judgment, Florida, fines","A Florida resident and three of his companies were ordered to pay $2.4 million in fines and penalties for running an illegal off-exchange precious metals scheme, with permanent trading bans imposed after failing to deliver physical commodities to customers. The CFTC noted that actual recovery of funds may be limited due to insufficient assets."
20160620,"Gold falls back to $1,280 amid fading Brexit fears",Gold Prices Retreat as Brexit Fears Ease and Markets Await Yellen Testimony,"gold, Brexit, Federal Reserve, interest rates, commodities","Gold futures fell from recent highs as reduced Brexit concerns and anticipation of Federal Reserve Chair Janet Yellen's testimony shifted market focus, with investors also watching for signals on U.S. interest rates. Silver and copper prices saw minor moves in morning trading."
20160620,Gold futures slide as Brexit polls swing in favor of ‘remain’,Gold Prices Drop as Brexit Remain Campaign Gains Momentum,"gold, Brexit, futures, interest rates, Yellen","Gold futures fell as polls showed the Brexit remain campaign regaining ground, easing investor demand for safe havens, while markets also awaited testimony from Fed Chair Janet Yellen."
20160620,Gold gains in Asia as investors look ahead to more Fed views this week,Gold Prices Rebound as Investors Await Fed Policy Signals and Brexit Vote,"gold, Federal Reserve, Brexit, interest rates, commodities","Gold prices rebounded in Asia as investors awaited further comments on Fed policy and monitored Brexit developments, with other metals also posting modest gains; the market remains cautious amid uncertainty over interest rate hikes and global economic conditions."
20160620,"Gold ticks down, as global stocks soar amid easing Brexit concerns",Gold Slips as Global Stocks Rally and Brexit Fears Ease,"gold, equities, Brexit, Federal Reserve, India","Gold prices dipped as global equities surged and Brexit concerns eased, while investors awaited signals from the Federal Reserve and monitored currency moves in India following central bank leadership changes. The precious metal remains up 20% for the year despite recent declines."
20160620,Natural gas futures climb to 9-month highs on warm summer outlook,US Natural Gas Futures Hit Nine-Month High Amid Forecasts for Hot Summer,"natural gas, futures, temperatures, electricity demand, storage","US natural gas futures climbed to their highest level since September as forecasts predict above-normal summer temperatures, boosting demand for gas-fired electricity; storage levels remain high, but continued heat could test capacity limits."
20160620,NYMEX crude down in Asia as investors show caution ahead of U.K. vote,Oil Prices Dip as Brexit Vote Looms and Market Awaits US Inventory Data,"crude oil, Brexit, Brent, Saudi Arabia, Nigeria","Crude oil prices slipped as investors grew cautious ahead of the Brexit vote, despite expectations that the Remain camp will win, while global oil markets also reacted to developments in Saudi Arabia and Nigeria."
20160620,Oil prices jump 2% amid fading Brexit fears,Oil Prices Surge as Brexit Fears Ease and Dollar Weakens,"oil prices, Brexit, investor sentiment, U.S. dollar, drilling activity","Oil prices climbed over 2% as reduced Brexit concerns and a weaker U.S. dollar boosted investor confidence, though gains were tempered by signs of rising U.S. drilling activity. Brent crude reached its highest level since June 13, while WTI also saw notable gains."
20160620,Oil rallies as fears over Brexit abate,Oil Prices Surge as Brexit Fears Ease and Dollar Weakens,"oil prices, Brexit, investor confidence, Brent crude, US dollar","Oil prices rose sharply as investor confidence improved and the dollar weakened, following polls indicating a lower likelihood of Britain leaving the EU; gains were tempered by signs of rising US oil production. Markets remained volatile ahead of the upcoming Brexit vote."
20160620,"Oil up 1% as Brexit fears ease, dollar weakens",Oil Prices Rebound as Brexit Fears Ease and Dollar Weakens,"oil prices, Brexit, dollar, crude futures, rig count","Oil futures rose early Monday as easing Brexit concerns and a weaker dollar boosted prices, while an increase in U.S. rig counts raised worries about a potential supply glut."
20160620,"With oil price near $50, resilient U.S. shale producers eye new chapter",Resilient U.S. Shale Producers Eye Growth as Oil Prices Rebound Near $50,"shale oil, OPEC, oil prices, cost-cutting, U.S. production","Large U.S. shale oil producers have survived the oil price crash and are cautiously planning growth as prices rebound near $50 a barrel, defying OPEC's efforts to sideline them. Companies have slashed costs, improved efficiency, and are now focused on capital returns rather than maximizing output."
20160621,Gold crashes amid strong dollar as Yellen&#39;s remarks fail to move markets,Gold Suffers Sharpest Drop in a Month as Stronger Dollar Follows Fed's Cautious Rate Outlook,"gold, Federal Reserve, interest rates, dollar, Janet Yellen","Gold prices fell 1.55% to their lowest level since June 10 after Fed Chair Janet Yellen signaled a cautious approach to future rate hikes, strengthening the dollar and weighing on commodities. Yellen cited global economic uncertainty and slow job growth, while also warning of potential market volatility from the upcoming Brexit vote."
20160621,"Gold edges lower ahead of Yellen, looming Brexit vote",Gold Prices Slip as Investors Await Yellen Testimony and Brexit Vote,"gold, Federal Reserve, Brexit, interest rates, commodities","Gold futures fell as investors awaited Federal Reserve Chair Janet Yellen's testimony and the upcoming Brexit referendum, with recent polls easing concerns over a UK exit from the EU and impacting safe haven demand."
20160621,Gold prices dip in Asia as investors hold fire ahead of Brexit vote,Gold Prices Dip as Investors Await Brexit Vote and Fed Maintains Cautious Stance,"gold, Federal Reserve, Brexit, interest rates, Janet Yellen","Gold prices fell as investors awaited the UK’s Brexit vote and the Federal Reserve signaled a cautious approach to future rate hikes, with Chair Janet Yellen citing global uncertainties and subdued economic growth. Yellen also noted that while negative rates are possible, they are not being considered, and a Brexit could increase market volatility."
20160621,"Gold slides to $1,270 ahead of Yellen speech, U.K. referendum",Gold Prices Fall to One-Week Low as Investors Await Yellen Testimony and Brexit Vote,"gold futures, Janet Yellen, Brexit, interest rates, safe haven","Gold futures dropped to their lowest level in over a week as investors awaited Federal Reserve Chair Janet Yellen's testimony and the upcoming Brexit referendum, with market uncertainty driving recent volatility in precious metals."
20160621,Natural gas futures hit a new 9-month high amid rising temperatures,US Natural Gas Futures Hit Nine-Month High as Hot Weather Drives Demand,"natural gas, futures, temperatures, power demand, storage","US natural gas futures reached a nine-month high amid forecasts for above-normal summer temperatures, boosting expectations for increased power generation demand, while storage levels remain well above average. Traders are watching upcoming inventory data to assess the impact of continued heat on gas demand and storage capacity."
20160621,NYMEX crude higher in Asia as API reports drop in stocks,Oil Prices Rise as U.S. Stockpiles Drop and Brexit Vote Looms,"crude oil, Brexit, stockpiles, Nigeria, dollar","Crude oil prices climbed after U.S. stockpiles fell, with markets cautious ahead of the U.K.'s Brexit referendum and amid uncertainty over a ceasefire in Nigeria's oil-producing region."
20160621,Oil falls for first time in 3 days amid Brexit uncertainty,Oil Prices Fall as Brexit Uncertainty Weighs on Markets,"oil prices, Brexit, Brent crude, U.S. drilling, supply glut","Oil prices declined after a two-day rally as investor concerns over the upcoming Brexit vote and rising U.S. drilling activity raised fears of weaker demand and a potential supply glut. Brent and WTI crude futures both fell, reversing gains from the previous session."
20160621,Oil lower in cautious trade ahead of Brexit vote,Oil Prices Dip as Brexit Vote Looms and Investors Await Fed Testimony,"oil futures, Brexit, crude prices, Saudi exports, Fed testimony","Oil futures slipped after a recent rally as investors grew cautious ahead of the Brexit vote and awaited Fed Chair Janet Yellen's testimony, while Saudi oil exports declined despite higher output. The market also eyed upcoming U.S. crude inventory data for further direction."
20160621,Oil prices fall for first time in three days,Oil Prices Dip in Asia as Brexit Fears Ease and Supply Concerns Return,"oil prices, Brexit, supply, shale, exports","Oil prices fell in Asian trading after a recent rally driven by easing Brexit concerns, with market focus shifting back to global supply issues including U.S. shale and increased exports from Iran. Saudi exports dropped despite high production, while Nigeria's currency devaluation and potential U.S. shale resurgence may impact future prices."
20160621,Oil prices halt 2-day win streak ahead of U.S. supply data,Oil Prices Dip as Traders Await U.S. Inventory Data and Monitor Drilling Activity,"oil prices, U.S. stockpiles, drilling activity, Brent crude, supply glut","Oil prices fell in early European trading as investors awaited new U.S. inventory data and monitored signs of rising domestic drilling, raising concerns about a potential supply glut. Both WTI and Brent crude slipped after strong gains the previous day."
20160621,"U.S. crude halts 3-day win streak as strong dollar, Brexit weigh",Oil Prices Slip as Dollar Strengthens and Brexit Vote Looms,"crude futures, Brexit, dollar index, oil prices, inventory report","U.S. crude futures ended a three-day rally, closing slightly lower as a stronger dollar and Brexit uncertainty weighed on markets, while traders awaited key inventory data and monitored developments in Nigeria. The spread between Brent and WTI widened slightly, and oil prices remain well below their 2014 highs despite recent gains."
20160621,U.S. says Venezuela guilty of oil sector 'malpractice',"US Diplomat Says Mismanagement of Oil Resources Hurting Venezuela, Change in Government Could Boost Output","Venezuela, oil production, US relations, government change, economic crisis","A senior US diplomat criticized Venezuela's handling of its oil industry, suggesting that a change in government could quickly improve production and economic conditions amid ongoing political and economic turmoil. Output has declined sharply, and the country faces severe shortages and debt challenges."
20160622,"Crude falls 1% as Brexit, oversupply concerns continue to weigh",Oil Prices Fall Over 1% as U.S. Inventory Draw Disappoints and Brexit Uncertainty Looms,"crude oil, inventories, Brexit, production, prices","Crude oil prices dropped more than 1% after U.S. inventory draws fell short of expectations and Brexit referendum uncertainty increased market volatility, with both WTI and Brent futures closing lower despite a late-session rally. U.S. production continued to decline, while global inventories remained high and the dollar weakened."
20160622,Gold close to 2-week lows as investors count down to U.K. referendum,Gold Prices Hover Near Two-Week Lows as Markets Await Brexit Vote and Fed Signals,"gold futures, Brexit, Federal Reserve, interest rates, market outlook",Gold futures remained near two-week lows as investors awaited the outcome of the UK’s EU referendum and monitored Federal Reserve Chair Janet Yellen’s testimony for clues on future interest rate policy. Silver and copper prices saw minor movements amid ongoing market uncertainty.
20160622,Gold rush to end whether or not Britain votes to exit EU,Gold Rally Driven by Brexit Uncertainty Expected to Fade After Referendum,"gold, Brexit, safe-haven, investors, referendum","Gold prices surged amid Brexit uncertainty but are expected to retreat regardless of the referendum outcome, as analysts predict any risk-driven gains will be short-lived and speculative."
20160622,Gold struggles near 2-week lows as markets brace for Brexit vote,Gold Prices Fall to Two-Week Low Ahead of Key Brexit Vote,"gold, Brexit, Federal Reserve, rate hike, precious metals",Gold futures dropped to their lowest level in nearly two weeks as investors awaited the outcome of the UK’s EU referendum and digested Fed Chair Janet Yellen’s comments on economic uncertainty and interest rates. Silver and copper prices also declined in early London trading.
20160622,Gold suffers fifth straight loss on eve of historic Brexit vote,Gold Dips to Two-Week Low Ahead of Brexit Vote as Markets Brace for Uncertainty,"gold, Brexit, FTSE 100, U.S. Dollar, safe-haven","Gold prices fell to a two-week low before partially recovering as investors awaited the Brexit referendum, with analysts warning of significant market volatility if the UK votes to leave the EU. The FTSE 100 rose while the U.S. dollar weakened, and global leaders cautioned about the potential economic impact of a Brexit."
20160622,"Gold weaker in Asia as Brexit vote day dawns, polls tight","Gold Slips as Brexit Vote Nears, Markets Brace for Uncertainty","Brexit, gold prices, FTSE 100, pound sterling, safe-haven","Gold prices dipped in Asia ahead of the Brexit referendum as polls showed a tight race, while analysts warned of significant market volatility if the UK votes to leave the EU. The FTSE 100 rose, but concerns remain over potential sharp declines in equities and the pound, with global leaders cautioning about economic risks."
20160622,Natural gas prices hover near 9-month highs ahead of storage data,US Natural Gas Futures Hold Near Nine-Month High as Traders Await Inventory Data,"natural gas, futures, storage, demand, temperatures","US natural gas futures remained near a nine-month high as traders anticipated new inventory data, with prices buoyed by expectations of increased demand due to above-normal summer temperatures. Storage levels are significantly above last year's and the five-year average, while prices have surged nearly 40% since late May."
20160622,NYMEX crude gains in Asia as investors await U.K. Brexit vote,Oil Prices Edge Higher Ahead of Brexit Vote Amid Volatile Trading,"crude oil, Brexit, inventories, production, volatility","Crude oil prices rose as markets anticipated the U.K.'s Brexit referendum, with trading volatile due to mixed inventory data and ongoing concerns about global supply and demand. U.S. and Brent crude fluctuated as inventory draws fell short of expectations and opinion polls showed a tight Brexit race."
20160622,"NYMEX, Brent gain ahead of U.K. vote on EU membership",Oil Prices Hold Gains Ahead of Brexit Vote as Inventory Data Disappoints,"crude oil, Brexit, inventories, production, prices","Crude oil prices rose in Asia as markets awaited the U.K.'s Brexit referendum, with U.S. inventory draws falling short of expectations and production continuing to decline. Opinion polls showed a tight race ahead of the vote, while Saudi Arabia signaled readiness to help rebalance the market once conditions improve."
20160622,"NYMEX, Brent up as API draw aids sentiment ahead of Brexit vote",Crude Oil Prices Hold Gains as US Stockpiles Drop and Brexit Vote Looms,"crude oil, US stockpiles, Brexit, oil prices, Nigeria","Crude oil prices rose in Asia after US stockpiles fell, while investors remained cautious ahead of the Brexit referendum and monitored conflicting reports on a ceasefire in Nigeria's oil-producing region. Oil prices have surged recently but remain over 50% below their peak."
20160622,Oil above $50 on U.S. inventory data as Brexit vote looms,U.S. Crude Prices Rise Above $50 After Sharp Drop in Inventories Ahead of Brexit Vote,"crude oil, inventories, Brexit, dollar, prices","U.S. crude prices climbed above $50 per barrel after a larger-than-expected drop in inventories, while markets remained cautious ahead of the closely watched Brexit vote. A weaker dollar also supported oil prices, though concerns lingered about potential volatility if the UK votes to leave the EU."
20160622,Oil rises as markets on tenterhooks ahead of Brexit vote,Oil Prices Climb as Markets Await Brexit Vote Outcome,"oil prices, Brexit, crude inventories, supply disruptions, Venezuela","Oil prices rose in Asian trading despite a smaller-than-expected drop in U.S. stockpiles, as markets focused on the outcome of Britain's Brexit vote and potential future supply disruptions, particularly from Venezuela."
20160622,Oil rises to 2-week high on bets for U.S. supply drop; Brexit vote eyed,Oil Prices Rise on Hopes of Larger-Than-Expected U.S. Inventory Draw,"oil prices, U.S. inventories, crude futures, drilling activity, Brent","Oil prices climbed in European trading amid expectations of a sharper drop in U.S. crude inventories, while increased drilling activity raised concerns about a potential rebound in domestic production. Brent and WTI crude both reached multi-week highs as markets awaited official supply data and monitored developments ahead of the UK’s EU referendum."
20160622,Oil slips on modest U.S. draw; market swings seen pre-UK vote,Oil Prices Drop as Smaller U.S. Inventory Draw and Brexit Uncertainty Weigh on Markets,"oil prices, U.S. inventories, Brexit, crude futures, gasoline demand","Oil prices fell about 1% after U.S. crude inventories declined less than expected and investors braced for volatility ahead of the Brexit vote, with additional pressure from rising gasoline and distillate stocks. The dollar's movement and comments from the Federal Reserve also influenced market sentiment."
20160622,Saudi may return to market balancing role post recovery: energy minister,Saudi Arabia Signals Readiness to Resume Oil Market Balancing Role,"Saudi Arabia, oil supply, market balance, OPEC, Khalid al-Falih","Saudi Arabia's energy minister indicated the kingdom may resume its role in balancing global oil supply and demand once the market recovers, emphasizing responsible policies and moderate prices for both producers and consumers."
