Date,Original Headline,Generated Headline,Keywords,Generated Summary
20180727,Metal Prices Mixed Despite Subdued Dollar,Metal Prices Mixed as Weaker Dollar Offsets Strong U.S. GDP Growth,"metal prices, U.S. GDP, dollar, trade war, gold","Metal prices traded mixed as a weaker dollar offset the impact of strong U.S. GDP growth, with analysts questioning the sustainability of the economic expansion amid ongoing trade tensions and expectations of fading fiscal stimulus."
20180727,Oil Inches Down as Investors Look Ahead to Rig Count Data,"Oil Prices Dip Amid Trade Talks, Saudi Shipping Halt in Red Sea","crude oil, Saudi Arabia, Red Sea, trade talks, U.S. inventories","U.S. crude oil prices edged lower despite support from U.S.-EU trade talks and Saudi Arabia's suspension of Red Sea shipments following a Houthi attack, while U.S. crude inventories saw a larger-than-expected decline last week."
20180727,Oil Prices Ease Ahead of Drilling Data,Oil Prices Slide as Investors Await Rig Count Data Amid Supply Disruptions and OPEC Output Plans,"crude oil, rig count, Saudi Arabia, OPEC, supply","U.S. crude oil prices fell as investors awaited rig count data, despite a larger-than-expected drop in U.S. inventories and Saudi Arabia halting Red Sea shipments after an attack, while OPEC and allies signaled no further output increases beyond current plans."
20180727,Venezuela's Smallest Coin Will Fill 100 SUV Tanks With Gasoline,Venezuela’s Gasoline Prices Set for Rare Hike Amid Currency Redenomination,"Venezuela, gasoline, hyperinflation, bolivar, subsidies","Venezuela may see a rare increase in gasoline prices next month due to a currency redenomination, but even after a potential tenfold jump, fuel will remain extremely cheap as hyperinflation continues to erode the bolivar’s value."
20180729,"Beijing to shut 1,000 manufacturing firms by 2020: paper","Beijing to Close 1,000 Factories by 2020 to Cut Smog and Boost Regional Growth","Beijing, manufacturing, smog, Hebei, economic zone","Beijing will close around 1,000 manufacturing firms by 2020 to reduce pollution and promote economic development in neighboring regions, focusing instead on high-tech industries and relocating some institutions to Hebei's Xiongan economic zone. The initiative is part of a broader plan to improve regional coordination, raise incomes, and attract investment."
20180729,Crude Oil Prices - Weekly Outlook: July 30 - Aug. 3,Oil Prices Face Further Pressure as Global Supply Rises and OPEC Deal Wavers,"oil prices, OPEC, production, supply, U.S. output","Oil prices are expected to remain under pressure due to rising global supplies and uncertainty over OPEC's production deal, with U.S., Russian, and Saudi output all increasing. Market attention will focus on potential supply disruptions and upcoming U.S. inventory and rig count data."
20180729,Gold / Silver / Copper Prices - Weekly Outlook: July 30 - Aug. 3,Stronger Dollar and Fed Rate Hike Expectations Weigh on Gold Prices Ahead of Key Economic Data,"gold, dollar, Federal Reserve, interest rates, trade tensions","Gold prices fell for the week as a stronger dollar and expectations of further Federal Reserve rate hikes pressured the metal, while investors also monitored U.S. economic data and global trade tensions. The U.S. economy posted strong second-quarter growth, but concerns remain about the sustainability of the expansion amid ongoing trade conflicts."
20180729,Iran Oil Ministry Limits Senior Managers to Serving Four Years,Iran Sets Four-Year Term Limits for Top State Oil Executives Ahead of U.S. Sanctions,"Iran, oil managers, term limits, sanctions, energy companies","Iran’s Oil Minister has imposed four-year term limits on senior managers at state-run energy firms, effective October, as the country faces renewed U.S. sanctions and seeks to maintain its oil exports. The rule affects top executives at major oil, gas, and petrochemical companies but does not specify who will be replaced."
20180729,"Singapore's offshore industry recovering, but no return to glory days",Singapore's Offshore and Marine Industry Sees Signs of Recovery but Faces Long Road Ahead,"offshore industry, oil prices, Singapore economy, job losses, debt restructuring","Singapore's offshore and marine sector has ended a three-year decline with a surge in output, but industry leaders warn that a full recovery will be slow due to lingering challenges such as talent shortages, cautious lending, and uncertain demand. Despite rising oil prices, companies remain cautious about significant investments and a return to previous growth levels."
20180730,"Brazil says China to evaluate trade barriers on sugar, poultry","China to Review Trade Barriers on Brazilian Sugar and Poultry, Says President Temer","China, Brazil, trade barriers, sugar, poultry",Chinese President Xi Jinping has agreed to evaluate trade barriers on Brazilian sugar and poultry after President Temer requested a review of anti-dumping tariffs during the BRICS summit. The discussion took place following concerns over additional tariffs imposed on Brazilian exports.
20180730,Coal Goes From Boom to Bust This Summer on Ample Supply in China,China’s Coal Prices Slide Despite Summer Demand as Hydropower and Inventories Weigh on Market,"coal prices, China, hydropower, inventories, Zhengzhou futures","China’s coal prices are falling despite peak summer demand, as increased hydropower supply, high inventories, and government measures weigh on the market, with analysts predicting further declines in the coming months."
20180730,Crude Oil Prices Settle Above $70 on Fears of Global Supply Shortage,WTI Crude Oil Tops $70 as Supply Concerns and Geopolitical Tensions Boost Prices,"oil prices, supply disruption, Saudi Arabia, Iran sanctions, US dollar","WTI crude oil prices rose above $70 a barrel amid renewed concerns over global supply disruptions, including Saudi Arabia's suspension of shipments and declining output from Iran, Libya, and Venezuela, while a weaker US dollar also supported prices."
20180730,Gold Flat as Investors Wait for Fed Meeting This Week,Gold Prices Steady as Investors Await Central Bank Decisions,"gold, interest rates, central banks, US dollar, precious metals","Gold prices remained flat as investors awaited key central bank meetings this week, with the Federal Reserve, Bank of Japan, and Bank of England all set to announce policy decisions; meanwhile, a weaker US dollar and political uncertainty provided some support for precious metals."
20180730,Gold Prices Fall Ahead of Central Bank Meetings,Gold Prices Dip as Investors Await Central Bank Decisions,"gold prices, US dollar, central banks, interest rates, economic growth","Gold prices slipped slightly while the dollar held steady as investors awaited key central bank meetings this week, with the Federal Reserve expected to maintain its outlook for gradual rate hikes and analysts questioning the sustainability of recent strong US economic growth."
20180730,How BP found shale profits with 'crystal ball' oilfield technology,BP Harnesses Technology to Boost Shale Profits and Reclaim U.S. Oil Leadership,"BP, shale, technology, Permian Basin, cost-cutting","BP has turned its U.S. shale business profitable for the first time by leveraging automation, data analytics, and augmented reality, culminating in a $10.5 billion acquisition of BHP's shale assets to expand its presence in the sector. The company’s technological advancements have slashed production costs and positioned BP to compete with major rivals in the rapidly evolving shale industry."
20180730,Metal Prices Mixed Despite Dollar Weakness,Gold Holds Steady as Dollar Weakens Ahead of Fed Decision; Other Metals Mixed,"gold, Federal Reserve, dollar, metal prices, FOMC","Gold prices remained flat despite a weaker dollar as investors awaited the Federal Reserve's policy decision, while other metals saw mixed movements with aluminum and nickel rising and copper and zinc falling."
20180730,Oil Prices Bounce Back After 4 Straight Weeks of Losses,Oil Prices Rebound After Four-Week Slump Amid Supply Concerns and Production Disruptions,"oil prices, OPEC, supply, production, strike","Oil prices rose on Monday after four consecutive weekly losses, as traders responded to supply concerns from potential OPEC production increases, U.S. output growth, and disruptions from strikes and geopolitical tensions. Brent and WTI crude futures both gained, supported by outages in Libya, Venezuela, and looming U.S. sanctions on Iran."
20180730,Oil prices edge higher but trade row caps gains,Oil Prices Edge Higher Amid Iran Sanctions and Trade Tensions,"oil prices, Iran sanctions, trade tensions, Saudi shipments, US crude","Oil prices rose as investors weighed the impact of US sanctions on Iran and ongoing US-China trade tensions, with additional factors including Saudi Arabia's suspension of Red Sea shipments and increased US drilling activity influencing the market. Brent crude reached $75.12 a barrel, while US crude climbed to $69.47."
20180730,"Oil Prices Mixed as Investors Weigh Strong U.S. GDP Report, Trade Tensions",Oil Prices Mixed as Strong U.S. GDP and Trade Tensions Offset Saudi Shipping Halt,"oil prices, U.S. GDP, trade tensions, Saudi Arabia, Bab al-Mandeb","Oil prices were mixed as investors weighed robust U.S. GDP growth against ongoing U.S.-China trade tensions and Saudi Arabia's temporary halt of shipments through the Bab al-Mandeb Strait following tanker attacks. U.S. crude futures rose slightly while Brent slipped, with market sentiment also influenced by increased U.S. drilling activity and an upcoming Federal Reserve meeting."
20180730,"OPEC July oil output hits 2018 peak, but outages weigh: Reuters survey",OPEC Oil Output Hits 2018 High as Gulf States Boost Production and Congo Joins Group,"OPEC, oil production, supply increase, Iran sanctions, Congo Republic","OPEC oil output reached its highest level in 2018 in July, driven by increased production from Gulf members and the addition of Congo Republic, though declines in Iran and Libya limited the overall rise. The group's supply boost follows an agreement to ease output curbs amid U.S. pressure to offset Iranian losses and stabilize prices."
20180730,Why is Saudi halting oil shipments through the Red Sea?,"Saudi Arabia Halts Red Sea Oil Shipments After Houthi Attacks, Raising Global Supply Concerns","Bab al-Mandeb, Saudi Arabia, Houthis, oil shipments, Yemen war","Saudi Arabia suspended oil shipments through the Bab al-Mandeb strait after Houthi attacks, but no other exporters have followed, raising concerns about global oil supply and escalating regional tensions. The move is seen as both a security precaution and a political effort to pressure Western allies for greater support in the Yemen conflict."
20180731,Canadian craft brewers scramble for aluminum cans,Canadian Microbreweries Hit by Can Shortage and Rising Costs After Aluminum Tariffs,"aluminum tariffs, can shortage, microbreweries, beer production, Canada","Canadian microbreweries are facing a shortage of aluminum cans and higher costs due to retaliatory tariffs on U.S. imports, forcing some to cut production during peak season while larger brewers remain unaffected. The 10 percent tariff is expected to cost the domestic brewing industry C$10.5 million in 2018."
20180731,Crude Oil Prices Settle Lower Ahead of Inventory Data,Oil Prices Fall as Hopes Fade for Major Loss of Iranian Supply Amid US-Iran Diplomatic Overture,"oil prices, Iran sanctions, US-Iran relations, crude supply, stockpiles","Crude oil prices dropped to their lowest monthly levels since 2016 as easing fears of steep Iranian supply losses followed President Trump's unexpected offer to meet Iran's leader, while US stockpiles are expected to show a second consecutive weekly decline."
20180731,Gold Falls as Dollar Strengthens After Economic Data,Gold Prices Dip as Strong Dollar and Rate Hike Expectations Weigh on Metals,"gold, dollar, interest rates, trade talks, precious metals","Gold prices fell for a fourth consecutive month as a stronger dollar and expectations of higher U.S. interest rates pressured the metal, while other precious metals and copper saw mixed movements. The Federal Reserve is expected to keep rates unchanged this week but may raise them in September."
20180731,Gold Prices Slip Despite Slightly Weaker Dollar,Gold Prices Dip as Dollar Weakens Ahead of Bank of Japan Policy Decision,"gold, U.S. dollar, Bank of Japan, monetary policy, interest rates","Gold prices edged lower alongside a slight dip in the U.S. dollar as investors awaited monetary policy decisions from the Bank of Japan and the U.S. Federal Reserve, with expectations of no immediate changes from the Fed. The Bank of Japan is anticipated to adjust its inflation outlook and consider stimulus changes."
20180731,"How U.S. tariffs on China minerals could hurt industry, consumers",Trump Tariffs on Chinese Metals Threaten U.S. Supply of Critical Minerals,"tariffs, rare earths, China, critical minerals, imports","President Trump's proposed tariffs on $200 billion of Chinese goods could significantly impact U.S. imports of critical minerals and rare earths, raising costs for consumers and industries reliant on these materials. The tariffs target 32 of 35 minerals deemed vital to U.S. economic and national security, with China being a major supplier."
20180731,Metals Prices Rise on Hopes for Easing China-U.S. Trade Tensions,Metals Prices Climb as Hopes Rise for Renewed US-China Trade Talks,"metals, US-China trade, gold, tariffs, dollar","Metals prices mostly increased as reports of potential renewed US-China trade talks boosted market sentiment, despite a stronger dollar and looming tariffs. Gold, copper, zinc, nickel, silver, and platinum saw gains, while aluminium edged lower."
20180731,Oil prices drop on oversupply concerns as OPEC output increases in July,Brent Crude Faces Biggest Monthly Drop in Two Years as OPEC Output Rises,"oil prices, OPEC, Brent crude, oversupply, Iran sanctions","Oil prices fell as OPEC output reached its highest level in 2018, pushing Brent crude toward its largest monthly loss in two years amid concerns over oversupply and shifting U.S. policy on Iran. Analysts note that rising refined product demand and upcoming inventory data could offer some support to prices."
20180731,Oil Prices Head for Sharp Monthly Decline on Oversupply Worries,Oil Prices Slide as OPEC Output Rises and Supply Concerns Grow,"oil prices, OPEC, supply, production, crude","Oil prices fell sharply amid rising OPEC production and increased U.S. output, with both WTI and Brent crude on track for significant monthly losses as supply concerns mount. Gasoline and heating oil futures also declined, while natural gas prices edged higher."
20180731,Oil Prices Slip on Reports That OPEC Production Hits Fresh 2018 High,"Oil Prices Dip as OPEC Production Hits 2018 High, Offsetting Supply Concerns","OPEC, oil prices, production, supply, dollar","Oil prices slipped as OPEC production reached a 2018 high in July, offsetting concerns over supply disruptions from countries like Iran, Libya, and Venezuela. The slight decline in the U.S. dollar also influenced oil demand."
20180731,"Oil to hold steady into 2019 as OPEC, U.S. compensate for supply hitches",Oil Prices Expected to Remain Steady as OPEC and US Output Offset Supply Risks,"oil prices, OPEC, US production, Iran sanctions, Asia demand","Oil prices are forecast to remain stable through 2018 and 2019 as increased output from OPEC and the US balances rising Asian demand and supply disruptions from Iran, according to a Reuters poll of analysts. Ongoing trade tensions and geopolitical risks may influence prices, but robust supply is expected to keep them range-bound."
20180731,OPEC Producer Taps Banks for $1.1 Billion Loan in Shale Push,Kuwait’s Kufpec Secures $1.1 Billion Loan to Expand Global Oil and Gas Operations,"Kufpec, oil production, shale expansion, international investment, OPEC","Kuwait Foreign Petroleum Exploration Co. (Kufpec) has secured a $1.1 billion loan to boost its oil and gas projects, including expanding shale operations in Canada and considering future investments in U.S. shale. The company aims to increase production and reserves as part of Kuwait’s broader strategy to raise global oil capacity."
20180801,American Oil Production Is Growing More Slowly Than Expected,US Oil Output in May Lower Than Expected After EIA Revises Estimates,"oil production, EIA, US drillers, crude output, May revision","US oil production in May was 300,000 barrels per day lower than previously estimated, according to revised figures from the Energy Information Administration, raising questions about the pace of output growth despite record drilling activity."
20180801,Commodities - WTI Oil Futures Pare Losses After Inventory Data,"WTI Oil Prices Slip as US Inventory Build Smaller Than Expected, Gasoline Stocks Drop Sharply","oil inventories, WTI, gasoline, OPEC, production","WTI crude prices fell after a smaller-than-expected US inventory build and a sharp drop in gasoline stocks, while OPEC production hit a 2018 high and market concerns grew over rising global supply."
20180801,Congress Looks To Challenge OPEC's Power With Anti-Trust Legislation,US Congress Revives NOPEC Act to Target OPEC Over Oil Price Manipulation,"NOPEC Act, OPEC, oil prices, antitrust, Congress","The US Congress is reconsidering the NOPEC Act, which would allow lawsuits against OPEC for alleged oil price manipulation, and analysts believe it has a greater chance of passing due to President Trump's criticism of the oil group. Previous attempts at similar legislation were blocked by the White House, but current political support may change the outcome."
20180801,Crude Oil Prices Settle Lower After Surprise Inventory Build,WTI Crude Oil Prices Drop as U.S. Stockpiles Unexpectedly Rise on Higher Imports,"crude oil, stockpiles, imports, refinery activity, production","WTI crude oil prices fell after U.S. crude inventories unexpectedly rose due to increased imports and lower exports, while refinery activity climbed and production dipped amid pipeline constraints."
20180801,Diesel cars fall out of fashion in Spanish green drive,Diesel Car Sales in Spain Plunge Amid Tax Changes and Emissions Backlash,"diesel cars, Spain, tax policy, emissions scandal, car sales","Diesel car sales in Spain dropped over 31% in July as public opinion soured and the government announced plans to end favorable diesel tax treatment, despite overall car sales rising 19%. The shift follows emissions scandals and new sustainability policies, with major cities planning to restrict diesel vehicles."
20180801,EU touts jump in soybean imports from U.S.,EU Soybean Imports from U.S. Surge Nearly Fourfold Amid Trade Shifts,"soybean imports, European Union, United States, trade deal, tariffs","EU soybean imports from the U.S. nearly quadrupled at the start of the new marketing year, driven by lower prices after China cut U.S. purchases, though EU officials attribute the rise to market forces rather than a recent trade agreement. The U.S. now supplies over a third of the EU's soybean imports, with Brazil still the leading source."
20180801,Gold Falls Ahead of Fed Meeting,Gold Prices Drop Ahead of Fed Policy Decision as Dollar Strengthens,"gold, Federal Reserve, interest rates, trade tensions, dollar","Gold prices fell as investors awaited the Federal Reserve's policy decision, with a stronger dollar and expectations of future rate hikes weighing on the metal; other precious metals and copper also declined amid renewed U.S.-China trade tensions."
20180801,Metal Prices Backtrack on Fears Over Escalating U.S.-China Trade War,Metal Prices Slide as US Considers Tougher Tariffs on China Amid Trade Tensions,"metals, tariffs, China, gold, dollar","Metal prices fell as the US weighed increasing tariffs on $200 billion in Chinese goods, raising trade war fears, while a stronger dollar and upcoming Federal Reserve decision further pressured commodities. Gold, copper, zinc, aluminium, and silver all declined, with only nickel prices rising."
20180801,"Oil falls below $74 on U.S. inventories, OPEC supply",Oil Prices Fall Below $74 as US Stockpiles Rise and OPEC Output Increases,"oil prices, OPEC, US stockpiles, Brent crude, supply",Oil prices dropped below $74 a barrel after an unexpected rise in US crude inventories and increased OPEC production signaled more ample global supply. Additional pressure came from easing supply disruptions and concerns over US-China trade tensions.
20180801,Oil Prices Fall as Crude Stockpiles Unexpectedly Rise,Oil Prices Drop as U.S. Crude Inventories Rise and Trump Offers Talks with Iran,"oil prices, crude inventories, Iran talks, U.S. tariffs, dollar index","Oil prices fell after U.S. crude stockpiles unexpectedly rose and President Trump offered to meet Iran's leader, while the U.S. dollar strengthened amid tariff hike considerations on Chinese goods."
20180801,U.S. crude inventories rise unexpectedly as imports jump: EIA,"US Crude Inventories Climb as Imports Surge, Gasoline Stocks Drop","crude oil, imports, gasoline, distillate, refinery","U.S. crude inventories rose by 3.8 million barrels last week due to higher imports, while gasoline stocks fell and distillate inventories increased, according to the EIA."
20180802,Crude Oil Prices Settle Higher as Storage in Key Hub Reportedly Drops,WTI Oil Prices Rebound as Cushing Inventories Drop Despite Rising Global Output,"crude oil, Cushing, inventories, OPEC, prices","WTI crude oil prices rose 1.9% after a reported drop in Cushing inventories, reversing earlier losses caused by concerns over increased output from major producers and a surprise build in U.S. crude supplies. Traders now await further data for signs of tightening production."
20180802,Gold Falls as Dollar Strengthens,Gold Prices Slip as Stronger Dollar and Trade Tensions Weigh on Markets,"gold, dollar, interest rates, trade war, tariffs","Gold prices fell as a stronger dollar and ongoing U.S.-China trade tensions pressured the market, while the Fed kept rates unchanged but signaled continued gradual hikes. Other precious metals saw mixed movements, with silver and copper down and platinum and palladium up."
20180802,Gold Prices Slip as Dollar Steadies After Fed,Gold Prices Dip as Fed Signals Confidence in U.S. Economy and Dollar Strengthens,"gold prices, Federal Reserve, U.S. economy, tariffs, China","Gold prices fell after the Federal Reserve left interest rates unchanged but gave an optimistic outlook on the U.S. economy, while Asian markets declined amid escalating U.S.-China trade tensions."
20180802,"Metal Prices Feel Pressure of Trade-War Tensions, Rising Dollar",Metal Prices Slip as Dollar Strengthens and US-China Trade Tensions Escalate,"metals, gold, US-China trade, tariffs, dollar","Metal prices declined as a stronger dollar and heightened US-China trade tensions, including proposed higher tariffs on Chinese imports, weighed on commodities, with gold futures falling and investors awaiting the US jobs report."
20180802,Oil edges lower as supply concerns return,Oil Prices Dip as Russia Boosts Output and Saudi Arabia Cuts Asian Crude Prices,"oil prices, Russia, Saudi Arabia, production, supply","Oil prices fell slightly after recent gains, as Russia increased production in July and Saudi Arabia lowered crude prices for Asian buyers amid ongoing supply concerns."
20180802,"Oil Prices Bounce, But Escalating Supply Worries Cap Gains",Oil Prices Rebound After Two-Day Slide Amid Ongoing Supply Concerns,"oil prices, OPEC, production, Iran, crude futures","Oil prices rose Thursday, ending a two-day decline, but gains were limited by concerns over rising global supply and shifting U.S. policy on Iran; OPEC production hit a 2018 high, further pressuring prices despite recent output declines in some member countries."
20180802,Oil steadies to trade higher after losses,Oil Prices Edge Higher After Recent Losses Amid Trade and Supply Concerns,"oil prices, US-China trade, crude inventories, Iran tensions, Brent crude","Oil prices rebounded slightly after recent declines, as markets weighed a surprise rise in U.S. crude inventories and ongoing trade tensions between the U.S. and China, with additional support from concerns over U.S.-Iran relations. Brent and WTI crude futures both saw modest gains following sharp drops in the previous sessions."
20180802,Saudi Arabia Cuts Oil Pricing as It Boosts Supply to Meet Demand,Saudi Aramco Cuts Oil Prices for Asia and Europe as Supply Rises,"Saudi Aramco, oil prices, Asia, OPEC, crude supply","Saudi Aramco has reduced September oil prices for Asia and Europe amid increased supply following OPEC's production boost, while raising prices for the U.S. The move signals efforts to meet rising customer demand and maintain market share."
20180802,U.S. utilities balk at expanded carbon-capture subsidy,U.S. Utilities Reluctant to Adopt Carbon Capture Despite Expanded Tax Credits,"carbon capture, utilities, tax credits, coal industry, oil production","Despite tripled tax credits for carbon capture and storage, most major U.S. utilities have no plans to adopt the technology due to high costs and uncertain returns, posing challenges for both climate goals and the coal industry. The reluctance of utilities limits the supply of captured carbon dioxide needed by oil companies to boost production."
20180803,China's Unipec suspends U.S. oil imports as trade spat intensifies,China's Unipec Halts U.S. Crude Oil Imports Amid Escalating Trade Tensions,"Unipec, Sinopec, U.S. crude, tariffs, China","China's Unipec has suspended U.S. crude oil imports due to rising trade tensions and potential tariffs, with no new bookings expected until at least October; this move has impacted U.S. crude prices and shifted Chinese buying to other regions."
20180803,Commodities - U.S. Crude Heads for Flat Week After Sharp Decline in July,Oil Prices Edge Lower as Market Weighs Inventory Drops Against Rising Output,"oil prices, crude inventories, OPEC, U.S. production, energy futures","Oil prices dipped slightly after a previous rebound, as falling U.S. crude inventories were offset by concerns over rising output from OPEC, Russia, and the U.S. Energy futures for gasoline, heating oil, and natural gas also saw modest gains."
20180803,Crude Oil Prices Settle Lower on Fears Trade War Could Hurt Demand,Oil Prices Fall as Trade Tensions Weigh on Demand Despite Lower U.S. Rig Count,"crude oil, trade tensions, U.S. rigs, Iranian crude, inventories","WTI crude prices declined amid escalating U.S.-China trade tensions and rising U.S. inventories, overshadowing a drop in U.S. oil rigs and output, while expectations for Iranian crude losses were tempered by diplomatic overtures."
20180803,From Natural Gas to Chicken Breasts -- China Commodity Tariffs,China’s New Tariffs Target U.S. LNG Exports While Sparing Most Other Commodities,"tariffs, LNG, China, U.S. exports, trade war","China’s proposed tariffs on $60 billion of U.S. goods mainly impact liquefied natural gas exports, while other commodities like oil and agriculture see limited new effects due to previous measures or minimal trade volumes. The move escalates trade tensions but leaves key sectors such as crude oil and major crops largely unaffected."
20180803,Gold Prices Fall Ahead of U.S. July Job Report,Gold Prices Dip as Investors Await U.S. Jobs Report and Trade Tensions Persist,"gold, dollar, jobs report, trade tensions, China","Gold prices fell ahead of the U.S. July jobs report, while the dollar remained steady amid ongoing trade tensions between the U.S. and China, with officials signaling potential for increased tariffs if China does not change its economic practices."
20180803,Gold Surges on Weak U.S. Data,Gold Prices Rise as Weaker Jobs Data Softens U.S. Dollar,"gold, jobs report, U.S. dollar, interest rates, precious metals","Gold prices edged higher after a weaker-than-expected U.S. jobs report pushed the dollar lower, though the metal remains near two-week lows as rising interest rates continue to weigh on its appeal. Other precious metals also saw gains, with silver and platinum up, while palladium slipped."
20180803,Hundreds line up for gushing West Texas oil jobs,Halliburton Ramps Up Hiring in West Texas as Oil Boom Drives Worker Shortage,"Halliburton, oilfield jobs, West Texas, worker shortage, commercial drivers","Halliburton is aggressively recruiting workers in West Texas to meet surging oilfield demand, as a labor shortage—especially for commercial drivers—pushes wages higher and draws job seekers from across the country."
20180803,Metal Prices Mostly Higher as Subdued Jobs Report Pressures Dollar,Metal Prices Rise as Weaker Dollar Offsets U.S.-China Trade War Fears,"gold, dollar, trade war, jobs report, metals","Metal prices climbed as a weaker dollar, driven by a disappointing U.S. jobs report, offset concerns over escalating U.S.-China trade tensions, with gold, copper, and silver all posting gains. Despite the jobs data, expectations remain high for a Federal Reserve rate hike in September."
20180803,Oil Prices Mixed After Strong Gains On Thursday,"Oil Prices Mixed as Cushing Stockpile Drop Offsets OPEC, Russia Output Gains","oil prices, Cushing, OPEC, trade war, China","Oil prices were mixed after a drop in U.S. crude inventories at Cushing offset concerns over increased output from OPEC and Russia, while ongoing U.S.-China trade tensions continued to weigh on market sentiment."
20180803,"The (Kinda, Sorta) End of an Era for MLPs",Energy Transfer Ends MLP Era With $27.5 Billion Buyout and Major Overhaul,"Energy Transfer, MLP, buyout, debt reduction, Kelcy Warren","Energy Transfer is acquiring Energy Transfer Partners for $27.5 billion, ending its old MLP structure in favor of a simplified, debt-reducing model that could pave the way for a future C-corp conversion and renewed M&A activity."
20180803,"U.S. regulator ends Exxon probe of climate, reserves disclosures",SEC Ends Probe Into Exxon Mobil’s Climate and Reserve Disclosures With No Action,"Exxon Mobil, SEC, climate disclosures, investigation, oil reserves","The SEC has closed its two-year investigation into Exxon Mobil’s climate and reserve disclosures without taking action, while state-level probes by New York and Massachusetts attorneys general continue."
20180805,Crude Oil Prices - Weekly Outlook: August 6 - 10,Oil Prices Slide as Oversupply and Trade Tensions Weigh on Market,"oil prices, oversupply, OPEC, trade tensions, sanctions","Oil prices fell for another week as rising global supply and concerns over slowing demand, fueled by U.S.-China trade tensions and upcoming Iran sanctions, pressured the market. Key data releases and geopolitical developments are expected to influence prices in the coming week."
20180805,Gold / Silver / Copper Prices - Weekly Outlook: August 6 - 10,Gold Faces Continued Pressure from Strong Dollar and Rate Hike Expectations,"gold, interest rates, US dollar, precious metals, inflation","Gold prices remain under pressure due to a strong US dollar and expectations of further Federal Reserve rate hikes, despite a slowdown in US job growth. Investors are watching upcoming inflation data for further market direction, while gold continues to lose its safe haven appeal."
20180805,"Gold May Hit $1,300 by End of Year, ICBC Says","Gold Prices May Rebound After Hitting Yearly Low, Analysts Predict","gold, interest rates, US dollar, hedge funds, physical demand","Gold prices, which have fallen to their lowest in over a year, may soon recover and reach $1,300 by December as interest rate hikes are priced in and physical demand increases, according to analysts from ICBC Standard Bank and Pacific Investment Management. Despite recent bearish bets from hedge funds, some experts believe the current cycle is near its bottom, making gold attractive for long-term investors."
20180806,Consultation prize: U.S.-China trade war fires bonanza for advisory firms,Trade War Spurs Surge in Demand for Consulting Services as Firms Seek Tariff Solutions,"trade war, tariffs, consulting, supply chains, U.S.-China","As the U.S.-China trade war intensifies, consulting firms are experiencing a surge in demand as companies seek expert advice on navigating tariffs and restructuring supply chains. Both American and Chinese consultancies report significant increases in business as clients look for ways to mitigate the impact of escalating trade tensions."
20180806,Crude Oil Prices Settle Higher Ahead of First Wave of U.S. Sanctions on Iran,Oil Prices Rise as US Sanctions on Iran Renew Supply Concerns,"WTI crude, Iran sanctions, oil prices, Saudi output, global supply","Oil prices climbed after the US confirmed new financial sanctions on Iran, raising expectations of reduced Iranian crude supply, while declines in Saudi and US output further supported the market. Brent and WTI futures both posted gains amid concerns over potential global supply shortages."
20180806,First U.S. Soy Cargo to China in Three Weeks Sails for Shanghai,First U.S. Soybean Shipment Reaches China Since Tariffs Imposed,"soybeans, China, tariffs, exports, shipping","A U.S. soybean shipment has arrived in China for the first time since new tariffs were imposed in July, with data showing continued but reduced American exports as China shifts purchases to Brazil. Only one of four recent U.S. soybean vessels has successfully delivered its cargo to China since the tariffs began."
20180806,Friendship no more: how Russian gas is a problem for Germany,Nord Stream 2 Pipeline Deepens Divisions Between Germany and Western Allies,"Nord Stream 2, Germany, Russia, Ukraine, energy","The Nord Stream 2 pipeline project is straining Germany's relations with its Western allies, who fear increased Russian influence and reduced support for Ukraine, while German leaders remain divided over its economic and political implications. Despite opposition, the pipeline continues, highlighting tensions between business interests and diplomatic responsibilities."
20180806,Gold Prices Hover Near 17-month Lows as Dollar Weighs,Gold Prices Slip as Stronger Dollar and Fed Rate Hike Expectations Weigh on Metals,"gold prices, US dollar, Federal Reserve, trade tensions, tariffs","Gold prices fell as a stronger US dollar and expectations of Federal Reserve rate hikes reduced demand for the precious metal, while ongoing US-China trade tensions continued to influence investor sentiment. Other metals, including silver, palladium, platinum, and copper, also traded lower."
20180806,"Gold Prices Slip, Hovers Near 17-Month Low",Gold Prices Near 17-Month Low as U.S.-China Trade Tensions and Strong Dollar Weigh,"gold prices, U.S.-China trade, tariffs, U.S. dollar, commodities","Gold prices hovered near a 17-month low as ongoing U.S.-China trade tensions and a stronger U.S. dollar pressured the market, with new tariffs and economic concerns driving investor sentiment."
20180806,Here Are the Shots Fired So Far in U.S.-China Trade War,China Targets $60 Billion in U.S. Goods With New Tariffs Amid Escalating Trade War,"trade war, tariffs, China, U.S., retaliation","China announced plans to impose tariffs on $60 billion of U.S. goods in response to the Trump administration's proposed duties on $200 billion in Chinese imports, marking a further escalation in the ongoing trade dispute."
20180806,Iraq oil minister says oil prices approaching stability: state media,Iraq Targets 7.5 Million Barrels Per Day Oil Output by 2024 Amid Price Stabilization,"Iraq, oil production, exports, price stability, Jabar al-Luaibi","Iraq's oil minister announced that oil prices are nearing stability and outlined plans to boost production to over 7.5 million barrels per day by 2023-2024, with 6 million bpd for export and 1.5 million bpd for domestic use."
