Date,Original Headline,Generated Headline,Keywords,Generated Summary
20150708,Oil rises to $57 as Iran talks drag on,Brent Oil Rebounds as U.S. Crude Stocks Fall and Iran Talks Stall,"Brent crude, Iran nuclear talks, U.S. crude stocks, China market, Greek debt crisis","Brent oil prices rose after a larger-than-expected drop in U.S. crude inventories and stalled Iran nuclear talks, despite concerns over China's market turmoil and the Greek debt crisis impacting demand."
20150708,Oil under $60 beyond 2016 suggests market rethinking shale,Oil Prices Plunge as Long-Term Futures Signal Deeper Market Shift,"oil prices, futures, shale drillers, Iran exports, market volatility","Oil prices fell nearly 10% this week, with both short- and long-term futures dropping sharply due to a mix of global events and market dynamics, raising concerns about the profitability of U.S. shale producers and the future oil supply. Analysts debate whether the slump is temporary or signals a more lasting change in market fundamentals."
20150708,U.S. gas futures bounce off 4-week low as market awaits storage report,US Natural Gas Prices Rebound Ahead of Inventory Report,"natural gas, prices, inventory, demand, storage","US natural gas prices rose after hitting a four-week low as traders awaited a new inventory report expected to show a storage build, with current supplies now above both last year's levels and the five-year average."
20150708,U.S. soybeans struggle near 1-week low on upbeat crop prospects,"U.S. Soybean, Wheat, and Corn Futures Decline as Improved Crop Prospects Weigh on Prices","soybeans, wheat, corn, crop conditions, USDA","U.S. soybean, wheat, and corn futures fell as improved crop conditions and favorable weather in the Midwest boosted harvest prospects, according to USDA data, pressuring prices lower for a fifth consecutive session."
20150708,"WTI extends record slide amid U.S. supply build, progress in Iran talks",WTI Crude Extends Sharp Decline as US Stockpiles Rise and Iran Nuclear Talks Progress,"crude oil, US inventories, Iran nuclear talks, oil prices, Brent crude","WTI crude futures fell for a sixth straight session amid a surprise US supply build and progress in Iran nuclear negotiations, while Brent crude edged higher after recent losses. An increase in US crude inventories and the potential for more Iranian oil exports are pressuring global oil prices."
20150708,WTI oil futures erase gains after bearish U.S. supply data,US Oil Prices Fall as Inventories Unexpectedly Rise and Global Market Concerns Persist,"oil inventories, crude prices, US supply, China markets, Greece crisis","US oil prices dropped after government data showed an unexpected rise in crude inventories, defying analyst expectations of a decline. Broader market concerns, including Greece's debt crisis and volatility in Chinese stock markets, also weighed on oil prices."
20150708,WTI oil futures trade below $52 ahead of weekly supply data,Oil Prices Fall as Investors Await U.S. Stockpile Data Amid Global Market Turmoil,"oil prices, U.S. stockpiles, Greece crisis, China markets, Iran nuclear talks","West Texas Intermediate and Brent crude prices declined as investors awaited U.S. inventory data and monitored global economic concerns, including Greece's debt crisis, China's stock market plunge, and potential increases in Iranian oil exports. The oil market remains pressured by oversupply and uncertainty over future demand."
20150709,Copper bounces off 6-year low as China stocks rebound,Copper Prices Rebound as China Acts to Stabilize Markets and Greece Seeks Bailout,"Copper, China, stock market, Greece, Fed","Copper prices rose after China introduced measures to stabilize its stock market and Greece requested a new bailout, while the Fed signaled caution on raising interest rates amid global uncertainty."
20150709,Crude oil futures push higher as China shares rebound sharply,Oil Prices Climb as China Acts to Stabilize Markets and Greece Seeks Bailout,"oil futures, China stocks, crude inventories, Greece bailout, Iran talks","Oil prices rose after Chinese authorities intervened to stabilize their stock market and Greece requested a new bailout, while traders also monitored U.S. inventory data and ongoing Iran nuclear talks. Concerns remain over global oversupply and potential shifts in demand from major economies."
20150709,Gold futures turn higher after U.S. jobless claims disappoint,Gold Prices Edge Higher as US Jobless Claims Rise and Global Economic Uncertainty Grows,"gold prices, US jobless claims, Federal Reserve, Greece debt crisis, China stock market","Gold prices rose modestly after US jobless claims hit a five-month high, while investors monitored Greece's bailout negotiations and volatility in Chinese markets, impacting metals trading globally."
20150709,"Gold pares earlier gains amid Chinese rally, Greek proposal revisions","Gold Slips as Dollar Strengthens, China Stocks Rebound and Greece Faces Crucial Summit","gold, China stocks, Greece crisis, dollar, commodities","Gold prices dipped as the dollar strengthened and Chinese equities rebounded, while euro zone officials prepared for a key summit on Greece's financial crisis. The Shanghai Composite surged over 5.75% after regulatory intervention, and Greek leaders worked to finalize a bailout proposal amid ongoing debt negotiations."
20150709,Gold prices dip in early Asia as market weighs prospects for Greece deal,Gold Prices Slip as Greece Races to Finalize Bailout Deal and China Stocks Rebound,"gold, Greece bailout, China stocks, eurozone, safe-haven","Gold prices dipped amid anticipation of Greece's bailout negotiations and a sharp rebound in Chinese equities, while Greece submitted a new reform proposal to unlock critical aid. The outcome of these events is expected to impact global markets and gold's safe-haven appeal."
20150709,Gold struggles for direction ahead of Greece deadline,Gold Steady as Investors Weigh Greek Debt Crisis and China Market Rally,"gold, Greece, China, stock market, copper","Gold prices remained stable as investors monitored Greece's debt negotiations and a sharp rebound in Chinese stocks, while concerns persisted over potential impacts on global markets and U.S. interest rate plans."
20150709,Natural gas futures tumble to 4-week low after bearish storage data,US Natural Gas Prices Drop to Four-Week Low After Larger-Than-Expected Inventory Build,"natural gas, futures, storage, supply, prices","US natural gas futures fell to their lowest level since early June after government data showed a larger-than-expected increase in storage, with mild weather forecasts further dampening demand expectations."
20150709,"NYMEX crude gains in Asia as investors eye China stocks, geopolitics",Oil Prices Edge Higher as China Stocks Rebound and Iran Nuclear Talks Stall,"crude oil, China stocks, Iran nuclear deal, Greece bailout, oil supply","Crude oil prices rose slightly amid a rebound in Chinese equities and uncertainty over Iran nuclear talks, while investors awaited U.S. rig count data and monitored Greece's bailout negotiations. U.S. crude inventories remain near record highs, and global supply concerns persist."
20150709,Oil gains $2 as investors cheer China stock market rebound,Oil Prices Surge as China Acts to Stabilize Markets Amid Global Economic Uncertainty,"crude oil, China, stock market, Greece, Iran","Crude oil prices jumped over 3% after China introduced new measures to stabilize its stock market, while investors also monitored developments in the Greek debt crisis and ongoing Iran nuclear talks."
20150709,U.S. soybeans bounce off 1-week low on U.S. weather concerns,"Soybean, Wheat, and Corn Futures Rise as Midwest Weather Sparks Crop Concerns","soybeans, wheat, corn, Midwest weather, crop conditions","U.S. soybean, wheat, and corn futures climbed as forecasts of cool, wet weather in the Midwest raised concerns about crop quality and harvest prospects, despite recent USDA reports showing generally good crop conditions. The gains followed earlier price declines and were supported by updated weather models predicting more rain in key growing regions."
20150709,"WTI crude halts six-day skid as Iran talks continue, China concerns fade",Crude Oil Prices Rebound Over 2% as Hopes for Iranian Nuclear Deal Fade and Chinese Markets Rally,"crude oil, Iranian nuclear deal, China stocks, supply glut, U.S. inventories","Crude oil prices surged more than 2% after a week-long decline, driven by reduced optimism for an Iranian nuclear deal, a rebound in Chinese equities, and ongoing concerns about global oversupply. U.S. crude inventories rose slightly, while traders await further supply data."
20150710,"Crude futures mixed capping a down week as Greece, Iran and Fed weigh",Oil Prices Mixed as Iran Nuclear Talks Stall and Fed Signals Rate Hike,"crude oil, Iran, Federal Reserve, Greece, oil rigs","Crude oil prices ended mixed Friday as Iran nuclear talks were delayed again and the Federal Reserve signaled a likely rate hike this year, while U.S. oil rigs increased and Greek debt negotiations showed progress. WTI crude fell 0.07% to $52.73 a barrel, while Brent rose 0.15% to $58.70."
20150710,"Gold futures edge higher as dollar weakens, eyes on Greece",Gold Prices Rise as Dollar Weakens Amid US Jobless Data and Greek Debt Hopes,"gold, US dollar, Greece debt, jobless claims, China stocks","Gold prices edged higher as the US dollar weakened following disappointing jobless claims data and renewed optimism for a Greek debt deal, while Chinese stocks rebounded after regulatory intervention. Silver prices also rose slightly, but copper fell on concerns over China's economic outlook."
20150710,"Gold inches down amid likely '15 Fed rate hike, optimism of a Greek deal",Gold Slips Despite Weaker Dollar as Fed Signals Rate Hike and Greece Seeks Bailout Deal,"gold, Federal Reserve, Greece, interest rates, bailout","Gold futures edged lower as the Federal Reserve signaled a likely rate hike this year, while Greece submitted a new bailout proposal to creditors amid hopes for a euro zone deal."
20150710,Oil futures climb on Chinese market rebound,Oil Prices Rise as Chinese Market Rebounds and Greece Nears Bailout Deal,"crude oil, China stocks, Greece bailout, Brent, market rebound","Crude oil prices climbed following a sharp rebound in Chinese stock markets and optimism over Greece's proposed bailout deal, with both WTI and Brent futures posting gains. Investors remain watchful of developments in China and Greece, as both have significant implications for global markets."
20150712,Copper slumps after mixed China trade data with focus turning to Greece,Copper Prices Fall as China’s Mixed Trade Data and Greek Debt Talks Weigh on Markets,"copper, China, Greece, gold, exports","Copper prices dropped after China reported mixed trade data and ongoing uncertainty over Greece’s bailout talks, while gold and silver saw modest gains amid expectations of a U.S. interest rate hike."
20150712,Crude oil futures - weekly outlook: July 13 - 17,"Oil Prices Steady as Greek, Iranian Talks and China Concerns Weigh on Markets","crude oil, Greece bailout, Iran nuclear talks, China economy, oil production","Crude oil futures ended the week little changed amid ongoing Greek bailout negotiations, Iranian nuclear talks, and concerns over China's economy, with both Brent and WTI prices near multi-month lows. Market sentiment remains cautious as global oil supply continues to outpace demand and key economic data releases are expected in the coming week."
20150712,Gold / Silver / Copper futures - weekly outlook: July 13 - 17,Gold Slips for Third Straight Week as Fed Signals 2015 Rate Hike and Greece Crisis Looms,"gold, interest rates, Greece, copper, China","Gold and copper prices fell for the third consecutive week amid expectations of a U.S. interest rate hike and ongoing uncertainty over Greece's bailout talks, while investors also monitored volatility in Chinese markets. Key economic data and central bank decisions are expected to drive market sentiment in the coming week."
20150712,"Gold up in Asia as investors eye Greece talks, news on banking sector",Gold Prices Rise as Greece Awaits Bailout Decision and China Markets Stir Concerns,"gold, Greece bailout, interest rates, China markets, copper","Gold prices climbed as investors monitored ongoing bailout negotiations for Greece and volatility in Chinese equity markets, while expectations of a U.S. interest rate hike later this year weighed on the precious metal. Copper prices fell amid concerns over China's economic outlook and its impact on global demand."
20150712,Grain futures - weekly outlook: July 13 - 17,US Corn Futures Hit 13-Month High as USDA Cuts Supply and Harvest Estimates,"corn, soybeans, USDA, futures, harvest","U.S. corn futures surged to a 13-month high after the USDA lowered supply and harvest estimates, while soybean stocks also fell and wheat prices declined amid mixed crop forecasts. Market attention now turns to upcoming USDA data releases."
20150712,Natural gas futures - weekly outlook: July 13 - 17,"Natural Gas Futures Climb on Warmer Weather Forecasts, Rebounding From One-Month Low","natural gas, futures, weather, storage, demand","Natural gas futures rose for a second day as warmer forecasts boosted demand expectations, despite weekly losses and higher-than-expected storage builds; U.S. supplies remain above both last year's and the five-year average."
20150712,"NYMEX crude lower in Asia as Greece talks drag, mixed China trade data",Crude Oil Prices Slide as Greek Bailout Talks and China Trade Data Weigh on Markets,"crude oil, Greece bailout, China trade, global markets, OPEC","Crude oil prices fell sharply amid uncertainty over Greece's bailout negotiations and mixed Chinese trade data, with additional pressure from concerns about global oversupply and volatile equity markets. Investors are closely watching developments in Greece, Iran nuclear talks, and upcoming economic data releases for further market direction."
20150713,Copper struggles near 6-year low after China metal imports decline,Copper Prices Hover Near Six-Year Lows as China Imports Slow and Greece Reaches Bailout Deal,"Copper prices, China imports, Greece bailout, gold futures, US dollar","Copper prices remained near six-year lows after China's copper imports fell to a four-month low, while market sentiment improved following Greece's agreement on a bailout deal to avoid eurozone exit. The US dollar stayed firm as Fed Chair Janet Yellen reaffirmed plans for a 2015 interest rate hike."
20150713,"Crude moves lower amid delays in Iran talks, preliminary Greek deal",Oil Prices Fall as Stronger Dollar and Delayed Iran Nuclear Talks Weigh on Markets,"crude oil, Iran, nuclear talks, dollar strength, oversupply","Crude oil prices declined as a stronger dollar and ongoing delays in Iran nuclear negotiations raised concerns about oversupply, with both WTI and Brent futures falling significantly since late June. Meanwhile, U.S. crude inventories remain near record highs and Greece secured a preliminary bailout deal, further boosting the dollar."
20150713,Gold prices tread water in Asia as attention focused on Greek parliament,Gold Holds Steady as Investors Await Greek Parliament's Bailout Decision,"gold, Greece, bailout, austerity, Comex","Gold prices remained flat as investors watched Greece's parliament for approval of tough reforms tied to a new €86 billion bailout, while Greek banks stayed closed and China reported mixed trade data."
20150713,Gold slips as investors remain cautious following preliminary Greek deal,Gold Prices Dip as Greece Reaches Preliminary Bailout Deal with Creditors,"gold, Greece bailout, austerity, dollar strength, commodities","Gold futures fell slightly as the dollar strengthened and Greece agreed to tough austerity measures for a new bailout, while investors remained cautious amid ongoing financial uncertainty. The deal requires swift legislative action in Greece and could pave the way for further EU support, but Greek banks remain closed and economic risks persist."
20150713,Gold turns lower after Greece reaches bailout deal,"Gold Prices Fall as Greece Secures Bailout Deal, Markets React to Eurozone Developments","gold, Greece bailout, euro zone, Federal Reserve, China economy","Gold and silver prices dipped after European leaders reached a third bailout agreement with Greece, easing fears of a euro zone exit, while markets also reacted to U.S. rate hike signals and mixed Chinese trade data. Copper prices remained weak amid concerns over China's slowing economic growth and lower imports."
20150713,Gold weakens as Greece reaches long-awaited bailout agreement,Gold Prices Fall as Greece Secures Bailout Deal and Markets React to Global Economic Developments,"gold prices, Greece bailout, US interest rates, China trade, copper","Gold prices dipped after Greece reached a third bailout agreement, while global markets responded to expectations of higher U.S. interest rates and mixed economic data from China. European stocks rallied, the euro weakened, and copper prices edged up despite a slowdown in Chinese imports."
20150713,"NYMEX crude weaker in Asia as U.S. stockpiles, Iran eyed",Oil Prices Fall as Investors Await US Stockpile Data and Iran Nuclear Talks Progress,"crude oil, Iran, US stockpiles, nuclear deal, oil prices","Crude oil prices declined as investors awaited US inventory data and monitored ongoing Iranian nuclear negotiations, which could lead to increased Iranian oil exports and further pressure on global prices. A stronger dollar and Greek bailout developments also contributed to the market's movement."
20150713,"Oil declines as looming Iran nuclear deal, oversupply fears weigh",Oil Prices Fall as Iran Nuclear Talks Progress and Global Supply Glut Persists,"oil prices, Iran nuclear talks, OPEC, global supply, China economy","Oil futures declined amid progress in Iran nuclear negotiations and ongoing concerns about global oversupply, with OPEC raising its demand forecast and China reporting mixed trade data. Market sentiment was also influenced by developments in Greece's bailout and expectations of a U.S. interest rate hike."
20150713,Oil futures down more than $1 ahead of possible Iran nuclear deal,Oil Prices Plunge as Iran Nuclear Talks Progress and Greece Secures Bailout Deal,"crude oil, Iran, Greece bailout, Federal Reserve, China economy","Crude oil prices fell sharply amid expectations of increased Iranian exports following progress in nuclear talks, while markets also reacted to Greece's bailout agreement and mixed economic signals from China and the U.S."
20150713,Oil tumbles as Iran nuclear deal looms,Oil Prices Drop as Iran Nears Nuclear Deal and Greece Secures Bailout Agreement,"oil prices, Iran nuclear deal, sanctions, Greece bailout, oversupply","Oil prices fell sharply as Iran and world powers neared a nuclear deal that could increase Iranian oil exports, while a bailout agreement for Greece helped limit losses; analysts expect continued pressure on prices due to oversupply and economic risks."
20150713,U.S. gas futures rise to 1-week high as forecasts turn warmer,US Natural Gas Prices Climb to One-Week High on Warmer Weather Forecasts,"natural gas, prices, weather, storage, demand","US natural gas prices rose to a one-week high as forecasts predicted warmer weather and increased demand, while storage levels remain above average despite recent inventory builds."
20150714,Copper under pressure as markets brace for gloomy China GDP data,Copper Prices Slide as Markets Await Key China and US Economic Data,"copper, China, economic data, gold, interest rates","Copper prices dropped to near six-year lows as investors awaited crucial economic reports from China and the US, with expectations of slower Chinese growth and potential US interest rate hikes weighing on metals markets. Gold and silver also declined amid a stronger dollar and anticipation of Federal Reserve policy signals."
20150714,"Crude futures rally sharply, following long-awaited Iranian Nuclear Deal",WTI Crude Prices Rebound After Iran Nuclear Deal Despite Market Oversupply Concerns,"WTI crude, Iran nuclear deal, oil exports, OPEC, oil prices","WTI crude futures rebounded after an initial drop following the announcement of a comprehensive Iran nuclear deal, as investors weighed the potential for increased Iranian oil exports against ongoing market oversupply concerns. The deal could eventually lead to higher Iranian exports, but U.S. congressional review may delay immediate market impacts."
20150714,"Gold declines ahead of U.S. retail sales data, Yellen in focus",Gold Prices Slip as Investors Await U.S. Retail Sales and Fed Rate Signals,"gold prices, interest rates, retail sales, Federal Reserve, Greece","Gold and silver prices fell as investors awaited U.S. retail sales data and Federal Reserve Chair Janet Yellen's testimony for clues on interest rate hikes, while copper prices also declined amid concerns over China's slowing economic growth and ongoing uncertainty in Greece."
20150714,"Gold relatively flat, as investors digest historic Iran, Greek deals",Gold Futures Hold Steady Amid Greek Bailout Talks and Iran Nuclear Deal,"gold, Greece bailout, Iran nuclear deal, IMF, Federal Reserve","Gold prices remained largely unchanged as investors weighed Greece's bailout negotiations, Iran's nuclear agreement, and upcoming Federal Reserve testimony, while the IMF called for significant debt relief for Greece. The dollar and oil prices also saw minor fluctuations amid global economic uncertainty."
20150714,Gold reverses losses after U.S. retail sales disappoint,Gold Prices Rebound as Weak U.S. Retail Sales Dampen Rate Hike Expectations,"gold, retail sales, interest rates, Federal Reserve, China","Gold prices recovered after weaker-than-expected U.S. retail sales raised doubts about economic strength and delayed interest rate hikes, while investors awaited key testimony from Fed Chair Janet Yellen and economic data from China. Copper and silver prices also slipped amid global economic concerns and uncertainty over Greece's bailout negotiations."
20150714,"NYMEX crude gains in Asia on API sharp draw, China Q2 GDP ahead",Crude Oil Prices Rise in Asia on U.S. Inventory Drop and China GDP Anticipation,"crude oil, inventory, Iran, China GDP, OPEC","Crude oil prices climbed in Asia after U.S. industry data showed a sharp drop in inventories, while markets awaited key economic data from China and monitored the potential impact of Iran's nuclear deal on future oil exports. Despite expectations that increased Iranian exports could pressure prices, immediate gains followed the inventory draw and positive economic outlooks."
20150714,Oil down more than 2% after Iran deal reached,Oil Prices Plunge as Iran Nuclear Deal Raises Supply Fears,"Iran nuclear deal, oil prices, crude oversupply, Brent, U.S. stockpiles","Oil futures fell sharply after Iran and world powers reached a nuclear agreement that could add millions of barrels to an already oversupplied market, pushing Brent and U.S. crude prices to multi-week lows. The deal is expected to end sanctions on Iran in exchange for nuclear curbs, raising concerns about further downward pressure on global oil prices."
20150714,"Oil futures recover after Iran-inspired plunge, API data ahead",Oil Prices Rebound as Traders Await U.S. Inventory Data Amid Iran Nuclear Deal,"crude oil, U.S. stockpiles, Iran nuclear deal, oil prices, Brent","Crude oil futures recovered from earlier losses as traders awaited U.S. inventory data, while the Iran nuclear deal and rising U.S. production continued to pressure prices amid global oversupply concerns."
20150714,"Oil prices tumble as Iran, global powers reach nuclear deal",Oil Prices Drop as Iran Reaches Nuclear Deal with World Powers,"Iran nuclear deal, oil prices, sanctions relief, crude exports, global market","Oil prices fell sharply after Iran and six world powers reached a nuclear agreement that could ease sanctions and boost Iranian oil exports, though analysts say it will take months for exports to ramp up. The prospect of increased Iranian supply adds to an already oversupplied market, putting further pressure on prices."
20150714,U.S. gas futures rally to 4-week high on warm weather outlook,US Natural Gas Prices Hit Four-Week High as Hot Weather Drives Summer Demand,"natural gas, prices, weather, electricity demand, storage","US natural gas prices climbed to a four-week high amid forecasts for hotter-than-average temperatures, boosting demand for gas-fired electricity, while storage levels remain above the five-year average. The EIA is expected to report another storage build, reflecting strong supply recovery after last winter."
20150715,Copper rises after China GDP data beats forecasts,Copper Prices Rise on Strong Chinese Growth Data as Markets Eye Fed Testimony,"copper, China, economic data, Federal Reserve, commodities","Copper prices climbed after China reported better-than-expected economic growth and industrial production, while investors awaited Federal Reserve Chair Janet Yellen's testimony for clues on U.S. interest rates. Meanwhile, U.S. retail sales disappointed, and global markets remained cautious amid ongoing developments in Greece."
20150715,"Crude futures fall sharply amid massive dip in production, inventories",Crude Oil Prices Slide as Strong Dollar and Iran Deal Weigh on Market,"crude oil, inventories, Iran deal, dollar strength, OPEC","Crude oil futures dropped sharply as a stronger dollar and expectations of increased Iranian exports weighed on prices, despite a larger-than-expected draw in U.S. inventories. U.S. and Brent crude both closed lower, with investors focused on global oversupply and the impact of the Iran nuclear agreement."
20150715,Gold eases in Asia as Greece passes needed bills for bailout funds,Gold Prices Slip as Greece Passes Bailout Bill and Fed Signals Rate Hike,"gold, Greece, bailout, Federal Reserve, interest rates","Gold prices edged lower after Greece approved austerity measures to secure a bailout and Federal Reserve Chair Janet Yellen signaled a likely U.S. interest rate hike later this year, pressuring non-yielding assets like gold."
20150715,Gold futures hit session lows after Yellen signals rate hike,Gold Prices Slide as Fed Signals Rate Hike Likely by Year-End,"gold, Federal Reserve, interest rates, China economy, commodities","Gold prices fell to session lows after Fed Chair Janet Yellen indicated a likely interest rate hike this year, while strong economic data from China boosted copper prices. The U.S. dollar strengthened and silver also declined amid expectations of higher U.S. rates."
20150715,"Gold gains slightly in Asia as China GDP, retail sales better than seen",Gold Edges Higher as China Posts Strong Economic Data and Investors Await Fed Testimony,"gold, China GDP, Federal Reserve, Greece bailout, Iran nuclear deal","Gold prices rose slightly following stronger-than-expected Chinese economic data and ahead of Federal Reserve Chair Janet Yellen's testimony, while global markets also monitored developments in Greece's bailout and Iran's nuclear agreement. Investors are watching for signals on U.S. interest rates and further debt relief measures for Greece."
20150715,"Gold plunges to yearly low, as Yellen hints of likely 2015 rate hike",Gold Hits Lowest Level Since 2015 as Strong Dollar and Fed Rate Hike Signals Weigh,"gold futures, Federal Reserve, interest rates, US dollar, Greece bailout","Gold futures fell to their lowest level since 2015 as a stronger dollar and signals of an impending Federal Reserve rate hike pressured prices, while Greece faced political turmoil ahead of a crucial bailout vote."
20150715,Gold treads water ahead of Yellen testimony,Gold Steady as Investors Await Yellen's Testimony and Key Economic Data,"gold, Federal Reserve, interest rates, retail sales, China","Gold prices held steady as investors awaited Federal Reserve Chair Janet Yellen's testimony for clues on interest rate hikes, while mixed U.S. economic data and strong Chinese growth influenced metals markets. Silver dipped slightly, copper rose, and the euro remained stable amid ongoing Greek bailout negotiations."
20150715,NYMEX crude rebounds in Asia as investors buy on sharp overnight dip,Crude Oil Prices Rebound in Asia as Greece Passes Austerity Bill and US Inventories Fall,"crude oil, Greece, inventories, Iran, OPEC","Crude oil prices rebounded in Asia after a sharp drop, as investors responded to falling US inventories and Greece's approval of an austerity bill, while concerns lingered over global oversupply and the potential return of Iranian oil to the market."
20150715,U.S. gas futures trade near 4-week high as market awaits storage report,US Natural Gas Prices Near Four-Week High Ahead of Inventory Report,"natural gas, prices, storage, demand, weather","US natural gas prices climbed to a four-week high as traders awaited inventory data and forecasts predicted warmer-than-normal temperatures, boosting demand for gas-fired electricity. Storage levels remain above last year's and the five-year average, reflecting a recovery from last winter's high demand."
20150715,WTI oil futures extend losses after U.S. supply data,WTI Oil Prices Fall After U.S. Inventory Data Disappoints,"oil futures, U.S. inventories, crude prices, Iran nuclear deal, gasoline stockpiles","West Texas Intermediate oil futures dropped 1.49% after U.S. crude inventories fell more than expected but remained near historic highs, while traders also weighed the impact of the Iran nuclear deal on global supply. Brent crude prices also declined, and gasoline and distillate stockpiles increased."
20150715,WTI oil futures inch lower ahead of weekly supply data,Oil Prices Dip as Traders Await U.S. Inventory Data and Assess Iran Nuclear Deal,"oil futures, U.S. stockpiles, Brent crude, Iran nuclear deal, production","West Texas Intermediate and Brent crude prices fell as traders awaited U.S. inventory data and evaluated the impact of the Iran nuclear deal, which could eventually increase Iranian oil exports. Despite initial price drops, markets partially recovered amid expectations that any rise in Iranian exports would be gradual."
20150716,Copper rebounds as investors monitor China stock market volatility,Copper Prices Rebound as China’s Economic Data Beats Forecasts and Markets Stabilize,"Copper, China, Commodities, US Dollar, Greece","Copper prices rose after three sessions of declines as strong Chinese economic data and a rebound in the Shanghai Composite boosted sentiment, while investors also monitored US economic indicators and developments in Greece’s bailout negotiations."
20150716,"Crude falls slightly as investors digest Iran deal, U.S. supply draws",Oil Prices Dip as Markets Weigh Iran Nuclear Deal and U.S. Supply Drop,"crude oil, Iran deal, U.S. inventories, OPEC, oil prices","Crude oil futures slipped amid investor concerns over the impact of the Iran nuclear deal and a larger-than-expected U.S. inventory draw, with markets also watching U.S. production and OPEC output for further direction."
20150716,Crude oil futures inch higher after Greek bailout vote,Oil Prices Edge Higher as Greek Parliament Approves Bailout Reforms,"crude oil, Greece bailout, Brent, U.S. inventories, eurozone","Crude oil futures rose slightly after Greece's parliament approved austerity measures to secure a bailout, while U.S. oil inventories fell more than expected and market attention remained on eurozone developments and oil supply data."
20150716,"Gold continues slide amid positive Greek developments, mixed U.S. data",Gold Futures Extend Losing Streak Amid Greek Debt Progress and U.S. Rate Hike Signals,"gold futures, Greek debt, U.S. economy, interest rates, dollar strength","Gold prices fell for a fourth straight session as positive developments in the Greek debt crisis and expectations of a U.S. interest rate hike weighed on demand, with the metal down about 5% since mid-June. The dollar strengthened on upbeat U.S. data, further pressuring gold and other commodities."
20150716,"Gold holds near 8-month low with Greece, Fed rate outlook in focus",Gold Prices Hover Near Eight-Month Lows as Greece Crisis Eases and US Rate Hike Looms,"gold prices, Greece crisis, US rate hike, dollar strength, metals trading","Gold prices remained near eight-month lows as easing concerns over Greece's debt crisis and expectations of a US interest rate hike weighed on the market, while the dollar stayed strong and other metals saw mixed trading."
20150716,Gold prices dip in Asia in thin deals as key regional markets on holiday,Gold Prices Edge Lower Amid Holiday Closures and Greek Debt Developments,"gold prices, Greek debt, interest rates, holiday closures, Federal Reserve","Gold prices slipped slightly in Asian trading as regional markets closed for holidays and investors reacted to Greek debt developments and expectations of a U.S. interest rate hike, with gold continuing its recent downward trend."
20150716,"Gold trades at $1,140 after upbeat jobless claims data",Gold Hits Eight-Month Low as Strong U.S. Jobs Data Fuels Rate Hike Expectations,"gold prices, U.S. jobs, interest rates, Greece bailout, U.S. dollar","Gold prices fell to their lowest level since November as strong U.S. jobless claims data and expectations of a Federal Reserve rate hike boosted the dollar, while Greece approved austerity measures to secure a new bailout. Silver and copper prices also declined amid broader market movements."
20150716,Natural gas futures extend losses after bearish storage data,US Natural Gas Futures Fall as Storage Surges Beyond Expectations,"natural gas, futures, storage, supply, weather","US natural gas futures declined after storage levels rose by 99 billion cubic feet last week, surpassing expectations and the five-year average, despite forecasts for hotter weather boosting demand. Crude oil and heating oil prices also edged lower in Thursday trading."
20150716,NYMEX crude up in Asia as market lookss to U.S. rig count for cues,Oil Prices Edge Higher in Asia as Markets Weigh Iran Nuclear Deal and U.S. Supply Data,"crude oil, Iran deal, U.S. rig count, oil inventories, OPEC","Crude oil prices rose in Asia as investors assessed the impact of the Iran nuclear deal and awaited U.S. rig count data, with recent reports showing a significant drop in U.S. inventories and ongoing high production from OPEC. The deal could eventually increase Iranian oil exports, potentially adding to global oversupply."
20150716,Oil rebounds after Wednesday's losses,Oil Prices Rebound Amid Supply Glut Concerns and Greek Bailout Developments,"crude oil, supply glut, Iran exports, US inventories, Greece bailout","Crude oil prices rebounded slightly after recent declines, limited by concerns over a global supply glut and potential increases in Iranian exports, while market sentiment improved following Greece's approval of austerity measures to secure a bailout."
20150716,Shell expects oil price recovery to take several years,"Shell Predicts Gradual Oil Price Recovery, Eyes $90 per Barrel by 2020 Amid BG Group Acquisition","oil prices, Shell, BG Group, LNG, China","Shell anticipates a slow recovery in oil prices over the next five years, projecting $90 per barrel by 2020, as it acquires BG Group to expand in deepwater and LNG markets despite ongoing global oversupply and mixed demand, particularly from China. Most of Shell's LNG sales are secured through long-term contracts, providing price stability amid current market volatility."
20150717,Gold futures hold steady at 8-month lows,Gold Prices Steady at Eight-Month Lows as Strong Dollar and Greek Optimism Weigh,"gold, dollar, Greece, Federal Reserve, jobless claims","Gold prices remained at eight-month lows as a stronger dollar and improved risk sentiment from positive Greek developments pressured the metal, while investors anticipated a potential U.S. interest rate hike later this year."
20150717,"Gold plunges to 5-yr low, as inflation data bolsters case for rate hike",Gold Futures Sink to Five-Year Low as Strong U.S. Inflation Data Fuels Rate Hike Expectations,"gold futures, inflation, Federal Reserve, interest rates, U.S. dollar","Gold futures dropped over 1% to a five-year low after strong U.S. inflation data increased expectations of a Federal Reserve rate hike, while the U.S. dollar surged and other metals also declined."
20150717,Oil futures little changed near 4-month lows,Oil Prices Steady Near Four-Month Lows as Strong Dollar and Supply Concerns Persist,"crude oil, dollar strength, supply glut, Iran exports, Federal Reserve","Crude oil prices remained near four-month lows as a stronger dollar and ongoing concerns about global oversupply weighed on the market, with investors watching for further U.S. economic data and developments in Iranian oil exports."
