Date,Original Headline,Keywords,Keyword-Constrained Headline,Generated Headline,Academic-style Headline,Generated Summary
20190531,"Oil falls over 3% on fresh trade worries, posts biggest monthly drop in six months","Oil, Tariffs, Mexico, Trade, Crude",Oil Prices Plunge as Trump's Tariff Threats on Mexico Stokes Trade Tensions,Oil Market Witnesses Major Decline Amid Escalating U.S.-Mexico Trade Frictions,Analysis of Oil Market Trends Amid U.S. Tariff Policies and Trade Issues,"Oil prices fall over 3% due to Trump's tariff threats on Mexico, adding to trade tensions and recession fears."
20190531,Oil Prices Head for Biggest Monthly Slide This Year as Tariff Tensions Mount,"Oil prices, trade conflicts, U.S. tariffs, demand slowdown, crude futures",Trade Conflicts and U.S. Tariffs Lead to Oil Price Decline,Trade Tensions Trigger Sharp Drop in Oil Prices,Analysis of Global Oil Price Decline Amidst New U.S. Tariffs and Trade Disputes,Oil prices drop as U.S. tariffs fuel trade conflict and demand concerns grow
20190531,Oil Prices Trade Lower as U.S. Crude Inventories Fall Less Than Forecast,"Oil prices, U.S. crude inventories, trade tensions, OPEC production cuts, economic growth",Oil Prices Slide Amid Weak U.S. Inventory Drop and Escalating Trade Tensions,U.S. Crude Stock Drop Fails to Meet Forecasts; Oil Prices Decline,Analysis of U.S. Crude Inventory Impact on Oil Prices amid Heightened Trade Tensions,Oil prices fall as U.S. crude inventories drop less than expected amid trade tensions
20190531,"Trump lifts curbs on E15 gasoline to help farmers, angering Big Oil","Ethanol, Trump administration, biofuels, legal threat, EPA","Trump Administration Lifts E15 Restrictions, Igniting Oil Industry's Legal Threat",Trump Administration Sparks Legal Battle with Year-Round E15 Gasoline Sale,Year-Round E15 Gasoline: Legal Implications and Environmental Concerns,"EPA approves year-round E15 fuel sales, benefiting farmers but sparking oil industry's legal threats."
20190531,"Trump's Mexican tariffs could hit U.S. refiners, add to fuel costs","U.S.-Mexico trade, tariffs, energy trade, crude oil, refiners",Trump's Mexican Tariffs Threaten U.S.-Mexico Energy Trade and Refiners,Trump Tariff Threats Disrupt U.S.-Mexico Energy Dynamics,Analyzing the Potential Impact of U.S. Tariffs on Mexican Energy Imports,"Trump's proposed tariffs on Mexican imports could increase energy prices, disrupt U.S.-Mexico trade, and provoke retaliation."
20190531,U.S. crude output rises 2.1% in March to near record high: EIA,"crude oil production, Energy Information Administration, Gulf of Mexico, Texas, natural gas",U.S. Crude and Natural Gas Production Near Record Highs Amid Gulf of Mexico Surge,U.S. Oil and Natural Gas Output Climbs to Near Record Levels in March,March Report Indicates Growth in U.S. Crude and Natural Gas Production,"U.S. crude oil and natural gas production rose in March, driven by gains in the Gulf of Mexico and North Dakota despite Texas declines."
20190531,U.S. drillers cut oil rigs for sixth straight month: Baker Hughes,"Oil rigs, spending cuts, crude futures, trade tensions, capital expenditures",U.S. Energy Firms Add Oil Rigs Despite Falling Capital Expenditures and Crude Futures,U.S. Oil Rig Count Increases amid Mounting Trade Tensions and Spending Cuts,U.S. Energy Firms Expand Oil Rig Count but Face Capital Expenditure Reductions,Oil rig count rises after four weeks while U.S. drilling spending and crude futures fall
20190601,Total takes on Toshiba's U.S. LNG business after Chinese buyer pulls out,"Total acquisition, Toshiba LNG, $800 million cash, ANADARKO, ENN failed sale",Total Secures Toshiba LNG Business in $800 Million Deal Amid ENN Sale Collapse,Total Acquires Toshiba's U.S. LNG Assets in Strategic Expansion Move,Total Takes Over Toshiba's U.S. LNG Operations and Secures $800 Million Deal,Total acquires Toshiba's U.S. LNG business for $15 million and $800 million in cash from Toshiba after a failed attempt to sell to a Chinese buyer.
20190602,Energy & Precious Metals - Weekly Review and Calendar Ahead,"oil prices, U.S.-China trade war, Mexican tariffs, global recession fears, gold futures",Oil Prices Plummet Amid U.S.-China Trade War and Mexican Tariff Concerns,Gold and Oil Prices React to Intensifying Trade Tensions,Impact of Trade Disputes on Oil and Precious Metals Markets,"Oil and gold markets are rocked by U.S. trade wars with China and Mexico, heightening recession fears."
20190602,Iran warns any clash in the Gulf would push oil prices above $100,"Iran, U.S., missiles, oil prices, confrontation",U.S.-Iran Missile Tensions Threaten to Spike Oil Prices Amid Gulf Confrontation,Iran-U.S. Tensions Escalate Threatening Gulf Stability,U.S.-Iran Tensions in the Persian Gulf: Potential Economic Implications,"Iran warns U.S. of missile threat in Gulf, predicting oil price surge amid growing tensions"
20190602,Mexican president urges oil independence amid U.S. trade tensions,"oil independence, Lopez Obrador, refinery construction, U.S.-Mexico tensions, energy self-sufficiency",Lopez Obrador Prioritizes Oil Independence Amid U.S.-Mexico Tensions with New Refinery Plan,Lopez Obrador Pushes for Mexican Oil Independence with New Refinery Construction,Mexican President Stresses Oil Independence and Energy Self-Sufficiency Amid U.S. Tension,Mexico aims for oil independence with a new refinery as tensions with the U.S. grow over tariffs and migration policies.
20190602,Oil Keeps Dropping as Trump Trade Policy Fans Recession Fears,"oil prices, trade policy, economic slowdown, tariffs, Russia-Saudi cooperation",Oil Prices Plunge Amid U.S. Trade Policy Shifts and Global Economic Slowdown Fears,Oil Prices Tumble as Trade Tensions Escalate and Economic Worries Mount,Assessment of Recent Declines in Oil Prices Vis-à-Vis U.S. Trade Strategy and Global Economic Indicators,"Oil prices fall due to escalating trade tensions, economic slowdown fears, and doubts over Russia-Saudi cooperation on production cuts."
20190602,Oil prices slide as trade wars roil financial markets,"oil prices, trade tensions, global economic slowdown, rising U.S. supply, Brent crude",Oil Prices Hit by Rising U.S. Supply and Trade Tensions Amid Global Slowdown,"Oil Prices Slide Amid Rising U.S. Output and Trade Wars, Fueling Economic Slowdown Concerns",Geopolitical and Economic Factors Influence Recent Decline in Oil Prices,Oil prices drop over 1% as trade tensions and rising U.S. supply fuel economic slowdown concerns.
20190603,Brazil Halts Beef Exports to China on Atypical Mad Cow Disease,"mad cow disease, beef exports, Brazil, China, Mato Grosso",Brazil Halts Beef Exports to China Amid Mad Cow Disease Scare,Mad Cow Disease Triggers Suspension of Brazil's Beef Exports to China,Brazil's Temporary Suspension of Beef Exports to China Following Atypical BSE Case,"Brazil suspends beef exports to China after a case of mad cow disease in Mato Grosso, affecting major producers."
20190603,China's Gold Miners Gain as Investors Seek Haven Amid Trade War,"China, gold stocks, trade war, investors, MSCI China Index",China Gold Stocks Surge as Investors Seek Trade War Safe Haven,Spooked Investors Flock to China's Gold Stocks Amid Trade War Tensions,Analysis of Investor Behavior in China's Gold Stocks Amid Trade Tensions,"Investors turn to China's gold stocks as trade war tensions rise, with several companies seeing significant gains in recent days."
20190603,China’s Plan to Boost Baby Formula Output Hits Foreign Suppliers,"China, infant formula, self-sufficiency, A2 Milk, market impact",China's Push for Infant Formula Self-Sufficiency Hits A2 Milk and Market Rivals,China unveils self-sufficiency plan to transform $27 billion infant-formula market,China's Policy Shift Towards Self-Sufficiency in Infant Formula Production,"China plans to increase local infant formula production, affecting overseas brands like A2 Milk."
20190603,"Gold Prices Rise on Mexico Tariffs, Escalating Sino-U.S. Tensions","Gold prices, Mexico tariffs, Sino-U.S. trade tensions, safe-haven asset, U.S. dollar",Gold Prices Surge Amid Mexico Tariffs and Sino-U.S. Trade Tensions,Gold Prices Rise as Mexico Tariffs and U.S.-China Trade Tensions Escalate,Rising Gold and Economic Implications of US Tariff Policies,Gold prices increase due to Mexico tariffs and Sino-U.S. trade tensions; U.S. dollar caps gains.
20190603,Gold Prices Rises on Safe-Haven Demand as Trade Tensions Escalate Further,"gold prices, trade tension, safe-haven assets, retaliatory tariffs, global recession",Escalating Trade Tensions Boost Gold Prices Amid Retaliatory Tariffs,Gold Prices Surge as Trade Tensions and Economic Uncertainty Mount,Gold Prices Climb Due to Rising Trade Tensions and Economic Instability,"Gold prices rise due to trade tensions, retaliatory tariffs, and economic concerns globally."
20190603,"Gold Rally Continues; Bulls Set Sights on $1,350","Gold, Trade Wars, Tariffs, Safe Haven, Trump",Gold Surges Amid Trump's Tariffs and Trade War Fears,Gold Prices Climb as Financial Markets Brace for Impact of Trump's Tariffs and Trade Wars,"Economic Implications of U.S. Tariffs Boosting Gold Prices Above $1,300","Gold shines as Trump's tariffs on Mexico trigger safe-haven demand, lifting prices above $1,300 per ounce."
20190603,Oil Extends Drop as Recession Risk Overshadows Saudi Assurance,"Oil market, global recession, OPEC, trade tensions, Saudi Arabia",Trade Tensions and Recession Fears Weigh on Oil Market Amidst Saudi Stabilization Efforts,Oil Prices Fall on Recession Fears and Trade Tensions Despite Saudi Stabilization Pledge,Impact of Global Trade Tensions and Economic Slowdown on Oil Markets: An Academic Perspective,Oil prices decline amid global recession fears and trade tensions despite Saudi efforts to stabilize market.
20190603,Oil Prices Break Losing Streak on Emerging OPEC Consensus Over Output Cut,"Oil prices, OPEC, output cut agreement, market stability, trade tensions",Oil Prices Climb as OPEC Nears Output Cut Extension Amid Trade Tensions,Crude Prices Surge as Saudi Arabia Signals OPEC's Output Cut Extension,OPEC Meeting Anticipated to Extend Output Cut Agreement Amidst Rising Oil Prices,Oil prices rise on consensus for OPEC output cut extension amidst market instability concerns
20190603,"Oil Prices Extend Losses Amid Tension Between Mexico, U.S.","Oil prices, trade tensions, U.S. tariffs, Mexican imports, crude inventories",Oil Prices Drop as U.S. Tariff Threats Against Mexico Roil Markets,Oil Prices Extend Losses Amid U.S.-Mexico Trade Tensions,Oil Market Reacts to U.S. Tariff Threats with Declining Prices,"Oil prices drop amid U.S.-Mexico tensions, crude inventories, and escalating trade war concerns."
20190603,Oil Slides Again; Bear Market Stays Despite OPEC Talking up Cuts,"OPEC, trade war, crude futures, oil prices, production cuts",OPEC's Production Cuts Fail to Boost Oil as Trade Wars Weigh,Oil Markets Slide Amid OPEC Efforts and Trade War Tensions,Impact of Geopolitical and Economic Factors on Oil Prices: An Analysis,"OPEC signals production cuts to manage oil prices, but trade wars depress crude markets further."
20190603,Oil Teeters on Edge of Bear Market as Recession Warnings Spread,"Oil, Recession, Saudi Arabia, Trade Disputes, OPEC",Oil Nears Bear Market Amid Recession Fears and Trade Disputes,Oil and Economic Uncertainties Intensify as Recession Looms,Analysis of Potential Recession Risks and OPEC's Role in Oil Market Stability,Oil prices decline as recession fears grow despite Saudi assurances
20190603,Saudi's Falih says OPEC+ consensus emerging on output deal in second half,"OPEC+, oil market stability, Saudi Arabia, trade disputes, oil demand",OPEC+ Prioritizes Oil Market Stability Amid Trade Dispute Concerns,Saudi Arabia's Output Cuts Aim to Stabilize Oil Market,Consensus Among OPEC+ to Maintain Oil Market Stability in H2 2023,OPEC+ nears consensus on maintaining oil market stability as trade tensions and strategic production cuts loom
20190603,U.S. prosecutors seek records from Citgo Petroleum in bribery probe,"Citgo, PDVSA, bribery, U.S. Department of Justice, investigation",Citgo Cooperates with DOJ Bribery Probe into PDVSA Suppliers,U.S. DOJ Investigates Bribery in Citgo-PDVSA Ties,Justice Department Investigates Citgo's Involvement in PDVSA Bribery Scandal,"Citgo cooperating with DOJ probe into bribery by U.S. suppliers linked to PDVSA; 21 charged, 16 guilty"
20190604,"Australia, Malaysia to meet over rare earths on June 20","Lynas Corporation, rare earths, Australia-Malaysia discussions, radioactive waste, operating license",Australia-Malaysia Talks Set to Decide Fate of Lynas' Rare Earths License,Australia and Malaysia to Discuss Lynas' Rare Earths Waste Management,Strategic Bilateral Engagement Between Australia and Malaysia on Rare Earths Management,"Australia and Malaysia to discuss potential changes to Lynas Corp's rare earths waste management, with a focus on operating license renewal amid global rare earth trade tensions."
20190604,China Plans to Store Remaining U.S. Soy Purchases Amid Trade War,"trade war, soybeans, China, state stockpiles, U.S. supplies",China Stockpiling U.S. Soybeans Amid Escalating Trade War,Trade Bonanza: China's Strategic Soybeans Storage,China's Strategic Approach to Managing U.S. Soybean Imports Amid Trade Tensions,"China is stockpiling 6.9 million metric tons of U.S. soybeans as trade talks with the U.S. falter, with further purchases on hold."
20190604,China to consider strengthening controls on rare earth exports: NDRC,"China, rare earths, exports, trade war, supply",China Strengthens Rare Earth Export Controls Amid Trade War Tensions,China Considers Tightening Rare Earth Export Controls,China to Strengthen Oversight of Rare Earth Exports in Response to Global Tensions,"China plans stricter rare earth export controls amid U.S. tensions, focusing on legal production and green transformation."
20190604,Exclusive: Pile drive - China expected to divert outstanding U.S. soybean cargoes into reserves,"Soybeans, China, Trade War, Storage, U.S.",China Stockpiles U.S. Soybeans Amid Renewed Trade War Tensions,China's Strategic Soybean Stockpile Signals Ongoing Trade War Uncertainty,China's Shift to Soybean Stockpiling: Analyzing New Trade War Tactics,"China plans to stockpile 7 million tonnes of U.S. soybeans amid trade conflict, rather than process them immediately."
20190604,Forget the Trade War. Citi Sees Brent at $78 Within Three Months,"Brent oil, supply risks, backwardation, refinery run rates, bullish fundamentals",Citi's Bullish Forecast: Brent Oil to Soar 28% Amid Supply Risks and Backwardation,Citi Predicts 28% Brent Oil Surge Driven by Market Conditions,Citigroup's Forecast for Brent Oil Amidst Global Economic Slowdown,Citigroup maintains Brent oil will reach $78 within three months due to supply risks and sustained demand despite global economic challenges.
20190604,Global dairy prices fall 3.4 percent at fortnightly auction,"Global dairy prices, supply increase, price index decline, New Zealand economy, GDT auction","""Global Dairy Prices Decline Amid Supply Surge at GDT Auction""","""Dairy Prices Slide Again as Global Supply Surges""","""Global Dairy Price Indices Adjust to Increased Supply Dynamics""","Global dairy prices fall again as supply increases, impacting markets and New Zealand's economy."
20190604,Global energy prices pummeled by economic slowdown forecasts,"energy markets, economic slowdown, oil prices, trade tensions, demand growth","Oil, Gas, and Coal Prices Plummet Amid Global Economic Slowdown Concerns",Global Energy Markets Hit by Price Falls Amid Economic and Trade Tensions,Energy Market Decline Attributed to Economic and Trade Concerns,Energy prices fall sharply as global economic slowdown and trade tensions affect demand
20190604,Gold Inches up as Powell Says Will “Act Appropriately” On Trade Wars,"gold, Federal Reserve, trade war, rate cut, economic expansion",Gold gains slightly as Fed hints at possible rate cut amid trade tensions,"Fed hints at rate cuts amid trade tensions, gold remains steady",Federal Reserve Signals Potential Rate Cut with Minimal Gold Rally,"Fed hints at possible rate cuts to sustain economic growth amid trade tensions, slight gold increase"
20190604,Gold Prices Drift Lower as Fed Chair Powell Promises Only ‘Appropriate’ Action,"Gold, Federal Reserve, interest rates, trade tensions, safe-haven",Gold Dips Slightly as Federal Reserve Holds Firm Amid Trade Tensions,Gold Trades Lower Amid Pause in Trade Tensions and Fed's Interest Rate Stance,Federal Reserve Chairman Signals Cautious Approach Amid Ongoing Trade Negotiations,Gold prices decline as Fed maintains stance on interest rates; trade tensions ease slightly
20190604,Gold Prices Inch Up on Fed’s Rate Cut Remarks,"Gold, Federal Reserve, interest rates, trade tensions, U.S. economy",Gold Nears Three-Month High Amid Federal Reserve Interest Rate Speculation and Trade Tensions,Gold Climbs as Federal Reserve Signals Potential Rate Cut Amid Trade Tensions,Gold Prices Ascend to Three-Month High Amid Anticipations of Federal Reserve Rate Adjustment Due to Trade Conflicts,Gold approaches three-month peak as rate cut expectations rise amid trade tensions impacting U.S. economy
20190604,Gold Prices Steady Amid Escalating Trade Tensions,"gold, trade tensions, safe haven, China, tariffs",Gold Holds Steady Amid Global Trade Tensions and Tariffs,Gold Prices Steady as Trade Tensions Persist,Impact of Global Trade Tensions on Gold Market Dynamics,Gold remains stable as trade tensions and a softer dollar sustain its demand in Asia; U.S.-China trade disagreements and potential tariffs on Mexican imports increase recession risks.
20190604,Investors Stampede Into Gold as Top ETF Jumps Most Since `16,"gold, SPDR Gold Shares, Federal Reserve, trade war, interest rates","Gold Surges as Demand for SPDR Gold Shares Hits Three-Year High Amid Trade War, Fed Rate Speculation",Trade War and Fed Rate Speculation Drive Gold Prices to New Highs,Fed Rate Speculation and Trade Tensions Increase Demand for Gold-Backed ETFs,Rising demand for SPDR Gold Shares as trade tensions and possible Fed rate cuts drive gold prices higher
20190604,Iran tells OPEC it opposes moving oil producer group's next meeting to July,"Iran, OPEC, sanctions, oil exports, meeting",Iran Opposes OPEC Meeting Delay Amid Tension Over U.S. Sanctions,Iran Rejects OPEC Meeting Postponement Proposal,Iran's Opposition to OPEC Meeting Rescheduling Raises Tensions,"Iran opposes delaying OPEC meeting amid pressure from U.S. sanctions, setting stage for internal dispute"
20190604,Oil Edges up as Fed Hints at Easing,"Federal Reserve, oil prices, trade disputes, interest rates, tariffs",Fed's Rate Cut Hints Propel Oil Prices Amid Trade Dispute Tensions,Fed Signals Rate Cuts as Oil Prices Rise Amid Trade Wars,Factors Influencing Oil Market Fluctuations Due to Federal Reserve Announcements and Trade Disputes,"Federal Reserve hints at interest rate cuts, lifting oil prices amidst U.S. trade disputes and tariff threats."
20190604,Oil Prices Dip Amid Fears over Demand Outlook,"Oil prices, global slowdown, economic activity, OPEC production cuts, U.S.-China trade war",Oil Prices Dip as Global Slowdown Concerns Mount Amid OPEC Cuts,Oil Prices Edge Lower with Concerns Over Global Economic Slowdown,Ongoing Concerns Over Global Economic Slowdown and Oil Prices Fluctuations,Oil prices dip amid fears of a global economic slowdown and OPEC's indication of extended production cuts.
20190604,Oil Prices Enter Bear Market on Demand Concerns,"Oil prices, global recession, trade tensions, bear market, OPEC",Oil Prices Slip into Bear Market Amid Global Recession Fears and Trade Tensions,Oil Prices Plunge as Global Recession Fears Intensify,Oil Prices Enter Bear Market Due to Escalating Trade Tensions and Recession Risks,"Oil prices drop amid recession fears and trade tensions, impacting demand and market stability"
20190604,Oil prices fall after surprise build in U.S. inventories,"Oil prices, U.S. inventories, Rosneft, OPEC deal, global demand",Oil Prices Slide Amid U.S. Inventory Surge and Rosneft's OPEC Doubts,Oil Prices Fall As Russian Oil Head Questions OPEC Deal and U.S. Inventory Rises,Analysis of the Impact of U.S. Crude Inventory Increases and Strategic Oil Supply Discussions on Recent Oil Price Movements,Oil prices slide as U.S. inventories rise unexpectedly and Russia questions OPEC deal
20190604,Oil prices fall as energy demand set to take a hit amid economic slowdown,"oil prices, economic slowdown, Saudi Arabia, supply cuts, trade war","Oil Prices Drop Amid Economic Slowdown, Saudi Supply Cuts Consensus Emerges",Global Oil Prices Tumble as Economic Concerns Grow,Economic Deceleration and Crude Oil Prices: A Review of Current Market Forces,Oil prices decline as economic slowdown affects demand despite discussions to extend supply cuts by Saudi Arabia and other producers.
20190604,Rare Earths Battle Looms as U.S. Aims to Counter China Export Threat,"U.S.-China stand-off, critical minerals, rare earths, export controls, supply chain",U.S. Faces Rare Earth Supply Threat Amid China Export Control Moves,U.S. and China Battle Over Rare Earth Control in Growing Trade Rift,U.S.-China Tensions Escalate Over Strategic Rare Earth Export Controls,"U.S. and China face tension over rare earth minerals, with U.S. aiming to secure supply amid China's potential export controls."
20190604,Russia's oil output falls to 3-year low due to contamination crisis,"contaminated crude, Druzhba pipeline, Russia oil output, Transneft, Rosneft  ",Russia's Oil Output Hits Three-Year Low as Contaminated Crude Clogs Druzhba Pipeline  ,Russia's Oil Production Falls to Lowest Level Since 2016 Amid Export Disruptions  ,Russian Oil Output Declines Amid Contaminated Crude Crisis and Export Challenges  ,Russia's daily oil output drops to a three-year low due to contaminated crude in export routes.
20190604,U.S. soy exporters struggle with huge China export commitments in midst of trade war,"soybeans, China, U.S. exporters, flooding, trade tensions",U.S. Exporters Scramble to Ship Millions of Soybeans to China Amid Flooding and Trade Tensions,Logistical Challenges Loom as U.S. Soybean Exports to China Face Delays,Challenges in Meeting U.S. Soybean Export Commitments to China Amidst Flooding and Trade Tensions,"U.S. exporters face a hectic summer shipping backlog of soybeans to China, complicated by Midwest floods and fragile trade relations."
20190604,Venezuela's oil exports drop 17% in May as sanctions kick in: data,"PDVSA, oil exports, U.S. sanctions, Venezuela, Rosneft","Venezuelan Oil Exports Slump as U.S. Sanctions Bite, PDVSA Aims for New Markets",Strained Relations: Venezuela's Oil Exports Fall Amid U.S. Sanctions and Global Tensions,Impact of U.S. Sanctions on Venezuelan Oil Export Decline and Shifts in Global Trade Partners,"Venezuelan PDVSA's May oil exports fell 17% due to U.S. sanctions, affecting sales primarily to U.S. refiners and shifting shipments to Asian destinations."
20190605,China May Be Culling Dairy Cows for Beef to Offset Pork Losses,"African swine fever, China, beef imports, protein shift, dairy cows",China Turns to Global Beef Amid Domestic Pork Shortage,China shifts protein preference amid pork scarcity,China's Shift from Pork to Beef: Implications of African Swine Fever,China boosts beef imports due to pork shortages from African swine fever effects
20190605,Coffee Futures Plunge the Most in Nine Years,"Arabica-coffee futures, sell signals, Brazilian weather, price plunge, record supplies",Arabica-Coffee Futures Plunge: Sell Signals and Stable Brazilian Weather Influence Massive Drop,Arabica-Coffee Market Sees Largest Price Drop in Years Amid Stable Brazilian Weather,Arabica-Coffee Futures Experience Sharp Decline Due to Market Dynamics and Brazilian Weather,"Arabica-coffee futures plunged due to sell signals and stable Brazilian weather, hitting a record drop in New York trading."
20190605,"Former U.S. Secretary of State Tillerson applauds U.S. trade goals, not tactics","Rex Tillerson, trade objectives, energy executives, Trump conflict, supply stability",Rex Tillerson Criticizes Trump's Trade Tactics While Lauding Objectives at Energy Conference,Rex Tillerson Expresses Concerns Over U.S. Trade Tactics and Global Alliances,Rex Tillerson Addresses Trade Policy and Energy Market Stability Amid Trump Dispute,"Rex Tillerson supports Trump's trade goals but questions tactics, warns against weakening alliances, and comments on oil market stability at a Houston conference."
20190605,Gold in 6-Day Winning Streak as Macro Funds Move out of Oil,"gold, oil, Federal Reserve, trade wars, recession",Gold Shines as Safe Haven Amid Oil Sell-off and Fed Rate Cut Bets,Trade Wars and Rate Cut Speculation Drive Gold Surge,Macro Funds Shift from Oil to Gold Due to Fed Policy and Trade Tensions,"Macro fund shifts to gold amid Fed rate cut expectations and trade war worries, while oil prices slump from weak demand."
20190605,Gold Prices Reach 3-Month Highs on Fed Rate Cut Expectations,"Gold prices, Federal Reserve, interest rates, safe-haven demand, trade disputes",Gold Prices Hit Three-Month High Amid Fed Rate Cut Hints,Gold Prices Surge on Fed's Potential Rate Cuts Amid Trade Tensions,Federal Reserve's Anticipated Rate Cuts Propel Gold Prices to Three-Month High,"Gold prices hit a three-month high as Federal Reserve hints at interest rate cuts amid trade tensions, boosting safe-haven demand."
20190605,Oil Prices Fall Amid Rise in U.S. Crude inventories,"U.S. inventories, oil prices, Rosneft, OPEC deal, crude stocks",Rosneft Rethinks OPEC Deal as U.S. Inventories Pressure Oil Prices,Surprise U.S. Inventory Rise Drags Oil Prices Down Amid OPEC Deal Doubts,Impact of U.S. Inventory Increase and OPEC Deal Prospects on Global Oil Prices,Unexpected U.S. inventory rise and Rosneft's OPEC deal doubts pressure oil prices.
20190605,Oil Prices Plunge Further after U.S. Inventories Surge Unexpectedly,"crude inventories, bear market, oil prices, OPEC, Russia",Crude Inventories Surge as Oil Prices Fall Deeper into Bear Market,"Crude Stocks Skyrocket, Sending Oil Prices Plummeting",Unexpected Rise in U.S. Crude Inventories Deepens Global Oil Market Concerns,"U.S. crude inventories rose unexpectedly, pushing oil prices lower as concerns grow over market stability amid trade tensions and potential production disputes between OPEC, Russia, and the U.S."
20190605,Oil’s Bear Market Deepens: Brent Under $60 After Big U.S. Inventory Build,"Brent, U.S. crude, stockpiles, OPEC, trade wars",Brent Crude Dips as U.S. Stockpiles Soar Amid Trade War Tensions,Brent Drops Below $60 as Massive U.S. Stockpiles Weigh on Market,Impact of Rising U.S. Crude Inventories on Global Oil Prices,"Brent falls below $60 as U.S. crude stockpiles surge, raising concerns about OPEC cuts and trade wars."
20190605,"OPEC Says It's Alert to Bearish Economy, Will Balance Market","OPEC, oil markets, economic bearishness, shale oil, supply cuts",OPEC+ Maintains Commitment Amid Economic Bearishness and Shale Oil Surge,OPEC and Allies Determined to Balance Oil Market despite Global Pressures,OPEC+ and the Economic Implications for Global Oil Supply Management,OPEC+ committed to balancing oil markets amid economic challenges and rising US shale production.
20190605,"Saudis, Russia Meet With Future of OPEC+ Cuts Still Unresolved","Saudi Arabia, Russia, OPEC+, oil market, production curbs",Russia and Saudi Arabia Face Tension Over OPEC+ Production Extension Amid Oil Market Volatility,Saudi Arabia and Russia at Odds Over OPEC+ Production Strategy as Oil Market Sees Turmoil,Examining Diverging Strategies of Saudi Arabia and Russia in OPEC+ Production Decisions,Saudi Arabia and Russia struggle with tensions over oil production curbs expansion in volatile market.
20190605,"With cows, chickens and greenhouses, Qatar takes on regional boycott","trade embargo, Qatari milk exports, Qatar self-sufficiency, Gulf boycott, economic resilience",Qatar's Dairy Exports Mark Success After Gulf Boycott,Qatari Dairy Exports Rise Amidst Sustained Gulf Boycott,Qatar's Economic Adaptation and Self-Sufficiency Efforts Post-2017 Boycott,"Qatar, under a Gulf boycott, boosts self-sufficiency with dairy and agriculture while expanding international trade and reform efforts."
20190605,World Bank cuts Russia 2019 growth outlook due to lower oil output,"economic growth, oil production cuts, World Bank forecast, monetary policy, private investment",World Bank Slashes Russia's Growth Forecast Amid Oil Cuts and Monetary Policy Challenges,"Oil Output Cuts and Policy Hurdles Impact Russia's Economic Growth, World Bank Reports",World Bank Revises Russia's 2019 Economic Growth Forecast Due to Oil Production and Policy,The World Bank has reduced Russia's 2019 growth forecast to 1.2% due to oil cuts and fiscal policies.
20190606,Airlines complain about rates to ship jet fuels on Buckeye's pipeline,"Airlines, Jet Fuel, Buckeye Pipe Line, Overpayment, Complaint",Airlines Challenge Unjust Jet Fuel Fees on Buckeye Pipe Line,Airlines Protest High Jet Fuel Shipping Fees in NYC,Airline Companies Contest Buckeye Pipe Line's Shipping Fees to NYC Airports,Major airlines complain to U.S. regulators about overpayment of jet fuel shipping fees on Buckeye Pipe Line to NYC airports.
20190606,"As Permian oil production turns lighter, price outlook darkens","Permian basin, super-light oil, refining mismatch, U.S. crude production, price discounts",Permian Basin Oil Surge: Refiners Struggle with Super-Light Crude Mismatch,U.S. Oil Boom Faces Refining Hurdles as Light Crude Floods Market,Challenges in Aligning U.S. Crude Oil Production with Refining Capabilities,"Permian Basin's super-light oil production increases, causing a mismatch with refinery needs and lowering prices."
20190606,"Canada frets about potential Chinese crackdown on more exports, mulls Xi meeting","Trudeau, China, exports, canola, diplomatic relations",Trudeau Eyes Critical Talks with China Amid Export Tensions,Trudeau Concerned Over Potential Widening of China's Export Crackdown,Trudeau Expresses Concerns Over China's Potential Retaliation on Canadian Exports,Trudeau is worried about China expanding its crackdown on Canadian exports and wants to meet Xi at the G20 summit.
20190606,China rare earth prices soar on their potential role in trade war,"China, rare earths, trade war, prices, supply",China's Rare Earths Strategy Intensifies as Trade War Looms,Trade War Tactics: China's Rare Earths Dominance Drives Prices Up,Strategic Role of China's Rare Earth Elements in U.S. Trade Tensions,"Chinese rare earth prices rise due to potential use as leverage in U.S. trade war, reaching multi-year highs."
20190606,Coal miners' union urges silica regulation to curb black lung,"silica dust, black lung disease, coal miners, regulations, United Mineworkers of America",Coal Miners Urge Trump Administration to Regulate Silica Dust Amid Black Lung Resurgence,Coal Industry Faces Health Crisis as Black Lung Cases Rise Again,Regulatory Considerations for Silica Dust in Coal Mining: Health Implications and Monitoring Challenges,Coal miners call for silica dust regulation to counter black lung resurgence in Appalachia
20190606,Fitch downgrades Pemex debt to 'junk' in fresh blow to Mexico,"Pemex, downgrade, Fitch, junk status, debt",Fitch Downgrades Pemex to Junk Status Amid Concerns Over Debt,"Fitch Downgrades Pemex's Debt, Raising Concerns for Mexico's Economy",Fitch's Downgrade of Pemex Marks Significant Challenge for Mexican Government,"Fitch downgrades Pemex to junk as first major agency, impacting Mexico's financial strategy and investor confidence."
20190606,Gold Prices Extend Rally to 7 Days as Rate Cut Expectations Boost Demand,"gold, interest rates, safe-haven demand, tariffs, consolidation",Gold Prices Surge as Rate Cut Expectations Propel Safe-Haven Demand,Gold Prices Hit Seven-Day High Amid Trade Tensions and Rate Cut Expectations,Rise in Gold Prices Linked to U.S. Interest Rate Cut Expectations and Trade Tariffs,Gold prices rise for seventh session on prospects of U.S. interest rate cuts and trade tensions driving safe-haven demand.
