Date,Original Headline,Keywords,Keyword-Constrained Headline,Generated Headline,Academic-style Headline,Generated Summary
20180517,Asia oil thirst tab $1 trillion a year as crude rises to $80,"Oil prices, Asia's demand, inflationary effect, rising costs, diesel & logistics",Asia Faces $1 Trillion Oil Bill as Prices Surge to $80 Per Barrel,Asia's $1 Trillion Oil Thirst Amid $80 Per Barrel Surge,The Economic Impact of Rising Oil Prices on Asia's Import-Dependent Economies,Asia's $1 Trillion Oil Demand Set to Spark Inflation and Rising Costs
20180517,Commodities - Natural Gas Futures Maintain Losses After Storage Data,"natural gas, storage, U.S., prices, temperatures",U.S. Natural Gas Storage Jumps as Prices Fall Amid Rising Temperatures,Natural gas prices drop as U.S. storage increases and summer demand grows,Impact of Temperature on Natural Gas Storage and Prices,"U.S. natural gas storage up 106 bcf, prices fall 0.7% with summer demand expected"
20180517,Crude Oil Prices Settle Flat But Remain On-Track for Weekly Gain,"sanctions, crude oil, Iran, inventories, prices","Sanctions on Iran Tightens Global Crude Supplies, Pushes WTI and Brent Prices Up",WTI Prices Dip But Maintain Gains Amid Iran Sanctions and Inventory Drops,Implications of U.S. Sanctions on Iran for Global Oil Markets: Analyzing the Effects on Supply and Prices,WTI crude oil prices dip but remain poised for a weekly gain amid Iran sanctions and bullish U.S. inventory data
20180517,"Gold Held Back By Dollar, Bond Yields","Gold, dollar, bond yields, interest rates, precious metals",Stronger Dollar and Rising Bond Yields Push Gold Prices Near December Lows,Gold Prices Struggle Amid Strong Dollar and Rising Bond Yields,Impact of Currency Strength and Bond Yield Increases on Gold Prices,Gold prices decline as a stronger U.S. dollar and rising bond yields exert pressure on bullion.
20180517,Gold Prices Climb On Weaker Dollar,"gold, dollar, futures, building permits, industrial production",Gold Prices Surge as Dollar Drops from Yearly High,Gold Prices Rise Amid Weakened Dollar and Stronger US Economic Indicators,Analyzing the Impact of Dollar Fluctuations on Gold Prices: An Economic Perspective,"Gold prices climb as dollar slips following bullish US economic data, North Korea concerns persist"
20180517,"Gold Prices Reverse Gains, Near 2018 Lows","gold, dollar, bond yields, Fed rates, metals trading","Gold Prices Slide as Strong Dollar, Rising Bond Yields Weigh on Demand",Gold Plummets to Lowest Since December amid Strong Dollar and Rising Bond Yields,Impact of Strong Dollar and Rising U.S. Treasury Yields on Gold Prices,Gold retreats as strong dollar and rising bond yields reduce demand
20180517,"Gold Prices Rise From Session Lows as Dollar, Bond Yield Rally Cool","Gold prices, bond yields, inflation, Federal Reserve, dollar",Gold Prices Hold Steady as Bond Yields and Dollar Rally Cool,Gold prices steady despite bond yield fluctuation,Analysis of Gold Prices Amidst Cooling Bond Yields and Dollar Strength,"Gold prices unchanged as bond yields and dollar rally cool, inflation concerns linger"
20180517,"Oil hits $80, highest since Nov 2014, on Iran concerns","oil prices, Iranian exports, U.S. sanctions, Brent crude, global inventories",Oil Prices Surge to $80 Amid U.S. Sanctions and Iran Export Concerns,U.S. sanctions on Iran drive oil prices to highest levels since 2014,Geopolitical Impacts on Oil Prices: Analysis of U.S. Sanctions and Global Supply Constraints,"Oil prices hit $80 due to U.S. sanctions on Iran, supply worries"
20180517,Oil Prices Firm As Brent Edges Close to $80 Per Barrel,"Oil prices, Brent crude, U.S. sanctions, geopolitical risks, production surge",Geopolitical Risks and U.S. Sanctions Propel Brent Crude Closer to $80,Brent Crude Nears $80 as Supply Tightens and Demand Remains Strong,Market Dynamics and Geopolitical Factors Push Brent Crude Toward Highest Level Since 2014,Oil prices rise as Brent crude nears $80 amidst tightened supplies and rising demand
20180517,Oil Prices Head Higher as Iran Export Concerns Intensify,"Iran, Venezuela, crude prices, sanctions, oil exports","Crude Prices Surge Amid Iranian Sanctions, Venezuela Unrest",Crude Prices Hit Highest Level Since 2014 Amid Rising Global Tensions,Impact of Geopolitical Tensions on Global Crude Oil Prices and Supply,Iranian sanctions and Venezuelan unrest push crude prices higher
20180517,Oil Rises to $80 a Barrel in London for First Time Since 2014,"Oil, Brent futures, U.S. crude inventories, Iran sanctions, OPEC",Oil Reaches $80 as U.S. Crude Inventories Drop Amid Iran Sanctions,Oil Hits $80 for First Time Since 2014 Due to U.S. Inventory Drop and Iran Sanctions,Crude Oil Prices Surge to $80 Reflecting Market Reactions to Renewed Iran Sanctions and U.S. Inventory Declines,Oil rises to $80 per barrel for the first time since 2014 amid U.S. inventory drops and Iran sanctions
20180517,Oil Surges to Highest Level Since 2014,"oil prices, U.S. crude, Brent, global demand slowdown, OPEC",U.S. Crude Inventories Decline; Oil Prices Surge to Highest Since 2014,"Oil Prices Hit Four-Year High as Inventories Drop, OPEC Cuts Persist",Analysis of Oil Market Dynamics: Impact of U.S. Crude Inventory Declines and OPEC Production Cuts,Oil prices reach highest levels since 2014 on falling U.S. inventories and tight supply
20180518,"After Trump's withdrawal from nuclear pact, EU energy chief courts Iran","Iran, EU, sanctions, nuclear deal, energy chief",EU Energy Chief in Tehran to Reassure Iran Amid U.S. Sanctions,EU Energy Chief in Tehran to Keep Trade Open Despite U.S. Withdrawal,EU Official's Mission to Tehran Aims to Preserve Nuclear Accord Amid U.S. Sanctions,"EU seeks to uphold Iran trade, nuclear deal amid U.S. sanctions threat"
20180518,Crude Oil Prices Settle Lower But Snatch Third Weekly Gain,"crude oil, U.S. sanctions, Venezuela production, global supply shortage, Goldman Sachs",Venezuelan Production Woes and U.S. Sanctions on Iran Drive Oil Prices Amid Supply Concerns,WTI Crude Sees Third Week of Gains Despite Falling on Friday,Impact of U.S. Sanctions on Iran and Declining Venezuelan Oil Production on Global Supply Dynamics,WTI crude dips on Friday but posts third week of gains amid supply concerns due to Venezuela and Iran sanctions
20180518,"Exclusive: BP chief sees shale, OPEC cooling oil markets","Bob Dudley, U.S. shale, OPEC, oil prices, Iran sanctions",BP Predicts Cooling Oil Market Amidst U.S. Shale Boom and OPEC Production Increase,BP Anticipates Decline in Oil Prices Despite Iran Sanctions,Impact of U.S. Withdrawal from Iran Deal on Global Oil Production: Insights from BP's Dudley,"BP CEO forecasts cooling oil market due to U.S. shale, OPEC boosts, despite current high prices"
20180518,Farmers worldwide struggle with rising fuel costs,"fuel costs, depressed crop prices, global agriculture, diesel prices, farmers’ income",Rising Fuel Costs Hit Farmers' Income and Ag Investments Globally,Farmers Worldwide Struggle with Soaring Fuel Prices and Depressed Crop Values,Economic Impact of Rising Fuel Prices on Global Agricultural Sector,Global farmers face declining profits as fuel costs surge and crop prices drop
20180518,French business chief in Iran sees bleak prospects for European firms,"sanctions, European firms, Iran, nuclear deal, Total",European Firms Face Mass Exodus from Iran Amid New US Sanctions,European Firms Pulling Out of Iran Over US Sanctions,Extraterritorial Enforcement of US Sanctions and the Impact on European Corporate Presence in Iran,European firms fear mass exodus from Iran due to US sanctions despite EU efforts to protect businesses.
20180518,Gold Continues to Fall as U.S. Dollar Rises,"gold, U.S. dollar, bond yields, interest rates, Federal Reserve",Gold Prices Dip as Strengthening U.S. Dollar and Rising Bond Yields Take Toll,Gold Prices Drop Amid U.S. Dollar Surge and Rising U.S. Treasury Yields,"Correlation Between Rising U.S. Dollar, Bond Yields, and Declining Gold Prices",Gold futures dip as dollar strengthens and bond yields rise
20180518,Gold Dips on Stronger Bond Yields,"gold prices, Treasury yields, stronger dollar, Fed interest rates, precious metals",Rising Treasury Yields and Stronger Dollar Weigh on Gold Prices,Gold Prices Drop Amid Stronger Dollar and Rising Yields,Impact of Treasury Yield Increases and Dollar Strength on Gold Prices,Gold prices slip as stronger dollar and higher Treasury yields create headwinds
20180518,Gold Prices Rise But Remain On Track for Weekly Slump,"gold, dollar, Treasury yields, futures, prices",Gold Prices Edge Up as Dollar Dips and Treasury Yields Fall,Gold Prices Recover Amid Weaker Dollar and Lower Treasury Yields,Gold Prices Increase Due to Dollar Weakness and Declining Treasury Yields,"Gold prices rose on weaker dollar and lower Treasury yields, but weekly decline persists"
20180518,"Gold Prices Slips Amid Rising U.S. Treasury Yields, Stronger Dollar","gold, U.S. treasury yields, stronger dollar, precious metals, U.S. Dollar Index",Gold Prices Dip Amid Rising U.S. Treasury Yields and Stronger Dollar,Gold Prices Slide as Dollar Hits Five-Month High,Impact of Rising U.S. Treasury Yields on Gold and Precious Metal Markets,Gold prices fall in Asia due to higher U.S. treasury yields and stronger dollar
20180518,Japan reserves right to take counter-measures against U.S. steel tariffs,"Japan, WTO, tariffs, steel, aluminum",Japan Notifies WTO of Potential Tariffs on U.S. Steel and Aluminum,Japan Reserves Right to Rebalance Against U.S. Tariffs,Japan's Notification to WTO on Possible Counter-Measures Against U.S. Tariffs on Steel and Aluminum,Japan retains right to retaliate against U.S. tariffs on steel and aluminum imports worth 50 billion yen annually
20180518,"Oil Prices Firm Amid Bullish Factors, Holding Solid Weekly Gain","sanctions, Venezuela, crude, oil prices, inventory",Sanctions and Venezuela Crisis Push Oil Prices to Highest Since 2014,Crude Prices Surge Amid Iran Sanctions and Venezuelan Crisis,Impact of Sanctions on Iran and Venezuela Crisis on Global Crude Oil Prices,Crude prices rise as sanctions on Iran and Venezuela crisis drive oil to 2014 highs
20180518,Oil Prices Head for Weekly Gains Ahead of U.S. Shale Production Data,"crude prices, weekly gains, U.S. shale production, Iran sanctions, Venezuela crisis",Oil Heads for Weekly Gains Amid Iran Sanctions and Venezuela Crisis,Crude Prices Rise Amid Sanctions and Venezuela Crisis Despite U.S. Shale Gains,Impact of U.S. Sanctions on Iranian Oil Exports and Venezuelan Political Stability on Global Crude Prices,"Oil prices rise on geopolitical tensions, reduced inventories"
20180518,"Oil prices set for sixth week of gains, India sounds alarm","Brent, sanctions, Venezuela, demand, OPEC",Brent Prices Surge Amid Iranian Sanctions and Venezuelan Production Plunge,Oil Prices Rise for Sixth Consecutive Week,Weekly Gains in Brent Crude Prices Driven by Supply Disruptions and Demand,"Brent oil gains for sixth consecutive week due to strong demand, supply disruptions, and sanctions"
20180520,Don't neglect to pay the middleman: How Shell and Eni ended up on trial,"bribery, oil deal, Nigeria, Eni, Shell",Shell and Eni Executives Accused of Bribery in $1.3 Billion Nigerian Oil Deal,Executives from Shell and Eni Face Bribery Charges in $1.3 Billion Nigerian Oilfield Scandal,Bribery Allegations in $1.3 Billion Nigerian Oil Deal: Context and Implications,Nine executives from Shell and Eni face bribery charges over a $1.3 billion Nigerian oil deal involving disputed payments to Malabu Oil and Gas.
20180520,"Oil Prices Rise As China, U.S. Put Trade War On Hold","Oil prices, trade war, U.S. sanctions, global markets, production levels","Oil Prices Surge as U.S.-China Trade War Put 'On Hold', Global Markets React",Oil Prices Climb Amid Loosened U.S.-China Trade Tensions,Impact of U.S.-China Trade Relations on Global Oil Prices: A Detailed Analysis,Oil prices rise as U.S.-China trade war de-escalation boosts market confidence
20180521,"Brent Falls on News of Iran Sanctions, as Crude Prices Hold","Brent oil, U.S. crude, Iran sanctions, trade agreement, OPEC",U.S. Crude Prices Rise Amid Iran Sanctions and Trade Agreement Hopes,Brent Oil Falls Despite Rising U.S. Crude Amid Trade Talks and Iran Sanctions,Impact of U.S. Sanctions on Iran and Trade Negotiations Between the U.S. and China on Oil Prices,Brent oil falls while U.S. crude rises amid Iran sanctions and U.S.-China trade talks
20180521,Crude Oil Prices Settle Higher Amid Rising Geopolitical Uncertainty,"geopolitical uncertainty, US sanctions, Venezuela elections, oil prices, Mike Pompeo",Geopolitical Uncertainty and US Sanctions Boost Oil Prices Following Controversial Venezuela Elections,"Venezuela Elections Spur US Sanction Threats, Driving Oil Prices Up",Geopolitical Implications of Venezuela Elections and Prospective US Sanctions Lead to Oil Price Increase,"WTI crude oil rose 1.4% after Venezuela elections spurred US sanctions concerns, pushing oil prices higher."
20180521,EU official sees trade deal with Mercosur toward year-end,"European Union, Mercosur, trade agreement, negotiations, exports",EU-Mercosur Trade Deal Within Reach Amid Renewed Negotiations,Step Closer to EU-Mercosur Trade Deal this Year,Potential Conclusion of EU-Mercosur Trade Agreement by Year-End,EU and Mercosur aim to finalize trade agreement this year after renewed negotiations
20180521,Gold Prices Drift Lower as Global Trade Remains in Focus,"gold prices, trade war, tariffs, Federal Reserve, interest rates","Gold prices steady as U.S.-China trade war pauses, focus shifts to Federal Reserve plans","Gold prices recover as trade tensions ease, Fed speeches in focus",Analysis of U.S.-China Trade Negotiations' Impact on Gold Prices and Monetary Policy,"Gold prices recover amid U.S.-China tariff pause, Fed rate hike speculation continues"
20180521,Gold Prices Fall as U.S.-China Trade War Concerns Recede,"Gold, U.S. Treasury, Trade War, Dollar, Futures","Gold Drops as U.S. Treasury Declares Trade War Hold, Dollar Climbs",Gold Prices Fall as Trade War Put on Hold,Impact of U.S.-China Trade War Suspension on Gold and Dollar Analyzed,"Gold and other precious metals decline as U.S. Treasury halts trade war, boosting dollar"
20180521,Gold Prices Rise From Lows as Dollar Pares Gains,"gold, dollar, trade war, demand, futures",Gold Gains on Dollar Weakness Despite Trade War Easing and Lower Demand,Gold Rises as Dollar Weakens; Trade War Eases,Impact of Dollar Fluctuations and Trade Relations on Gold Futures,Gold prices edge up on dollar weakness but remain under pressure amid easing trade war tensions and reduced demand.
20180521,Oil prices strengthen on Venezuela and Iran supply concerns,"crude prices, geopolitical tensions, U.S. sanctions, Venezuela election, trade war",Geopolitical Tensions and U.S. Sanctions Drive Crude Prices Higher,Crude Prices Surge Amid Tensions and Trade War Developments,Impact of Geopolitical Factors and Trade Policies on Crude Oil Prices Discussed,Crude prices increase with geopolitical tensions and easing U.S.-China trade war
20180521,Oil Rises as Trade War Put on Hold,"Oil prices, trade war, U.S., China, OPEC",Oil Prices Surge as U.S.-China Trade War Pauses and Market Gains,Oil prices rise as U.S and China suspend trade hostilities,"U.S.-China Trade Tensions Eased, Oil Prices Respond with Increased Activity",Oil prices climb after U.S.-China pause trade war talks; Brent and WTI near 2014 highs
20180521,The Commodities That May Win Big From a U.S.-China Trade Truce,"trade war, U.S. exports, Chinese imports, agriculture, energy",U.S.-China Trade Truce: Ag and Energy Exports to Surge,Commodities Set to Rebound as U.S.-China Trade Truce Holds,Economic Implications of the U.S.-China Trade Agreement on Commodities,Beijing pledges to boost imports of American goods amid trade truce
20180522,Brent Oil Reaches $80 a Barrel Amid Supply Concerns,"Brent, oil prices, Iran, sanctions, investors",Brent Oil Prices Surge as Iran Sanctions Loom Over Global Supply,Oil Prices Spike Amid Iran Deal Withdrawal and Supply Concerns,Analysis of Brent Crude Prices in the Wake of U.S. Withdrawal from Iran Nuclear Deal,Brent oil prices rise due to supply concerns and potential U.S. sanctions on Iran
20180522,Canada says top NAFTA officials in constant contact on trade talks,"NAFTA, negotiations, U.S. demands, Canada, Mexico","NAFTA Talks: U.S., Canadian, Mexican Officials in Constant Contact Over Slow Progress",Officials in Constant Contact Over Stalled NAFTA Talks,Constant Engagement Between NAFTA Countries Amid Stalled Negotiations,"U.S., Canadian, and Mexican officials are closely coordinating to advance stalled NAFTA negotiations."
20180522,Crude Oil Prices Settle Lower Despite Expectations for Global Supply Shortage,"WTI crude oil, sanctions, Venezuelan output, global demand, U.S. crude supplies",U.S. Crude Oil Prices Dip Despite Rising Global Demand Amid Iran and Venezuela Sanctions,Global Oil Market Reacts to U.S. and Venezuelan Sanctions Impact,Impact of U.S. and Venezuelan Sanctions on Global Oil Markets: Detailed Analysis,WTI crude oil prices dip amid sanctioned Venezuela and looming Iran restrictions
20180522,Gold Prices Edge Higher But Stay Near Yearly Lows,"gold, trade war, U.S. interest rates, Federal Reserve, risk appetite",Gold Holds Steady as U.S.-China Trade War Truce Boosts Market Sentiment,Global Markets Stabilize as Gold Prices Near 2018 Lows After Trade War Truce,The Impact of Trade War Developments on Gold Prices and Market Dynamics,Gold prices steady near 2018 low as improved risk appetite saps demand
20180522,Gold Prices Edge Lower as Dollar Claws Back Losses,"Gold, dollar, Federal Reserve, inflation, geopolitical",Gold prices steady as dollar rebounds ahead of Fed meeting minutes,Gold prices steady ahead of Fed meeting minutes,Gold Prices Remain Stable Amid Dollar Rebound and Fed Rate Hike Speculations,Gold prices steady as dollar rebounds ahead of Fed meeting minutes
20180522,Gold Prices Hold Near 2018 Low,"Gold, Trade Tariffs, Interest Rates, Fed Minutes, Auto Imports","Gold prices steady as China tariff cuts, Fed minutes awaited",Gold stabilizes amid China's auto tariff cut and anticipation of Fed minutes,Gold Prices Inch Higher Amid Chinese Tariff Reductions and Fed Policy Speculations,"Gold edges up to $1,291.30 as market eyes Fed rate hikes, China eases tariffs"
20180522,Oil Prices Dip With Possible Easing of OPEC Supply Curbs,"oil prices, OPEC, U.S. sanctions, Iran, Venezuela",OPEC Output Concerns Push Oil Prices Lower Amid U.S. Sanctions,Oil Prices Slip as OPEC Weighs Output Increase and Geopolitical Tensions Rise,Evaluation of OPEC's Potential Output Increase Amid Geopolitical Risks in Oil Markets,Oil prices decline slightly on OPEC output considerations and geopolitical tensions
20180522,Oil Prices Hold Near 2014 Highs Amid Global Supply Jitters,"Oil prices, Venezuela, Iran sanctions, WTI crude, Brent crude",Oil Prices Surge Amid Venezuela Crisis and Iran Sanctions Concerns,Oil Prices Climb to Three-and-a-Half-Year Highs,Impact of Potential U.S. Sanctions on Venezuela and Iran Pushes Oil Prices Higher,"Oil prices near three-and-a-half-year highs due to Venezuela crisis, Iran sanctions"
20180522,Oil rises towards $80 as supply concerns mount,"Venezuela, Iran, OPEC, crude prices, sanctions","Crude Prices Surge on OPEC Supply Cuts and Venezuela, Iran Sanctions",Oil Nears $80 as Global Supply Tightens Amid Venezuela and Iran Concerns,Analyzing the Impact of Supply Disruptions and Sanctions on Crude Oil Prices,Oil prices rise towards $80 due to falling Venezuelan output and potential Iranian export drop
20180522,OPEC may decide to ease oil supply curbs in June: sources,"OPEC, oil output, supply concerns, global market, June meeting",OPEC Considers Raising Oil Output Amid Supply Concerns and Market Pressure,OPEC Weighs Output Increase as Oil Prices Surge and Global Supplies Tighten,OPEC Evaluates Potential Oil Output Adjustment in Response to Market Dynamics,"OPEC may raise oil output in June due to Iranian and Venezuelan supply worries, and high prices."
20180522,U.N. seeks help of oil traders to enforce North Korea sanctions,"North Korea, sanctions, oil trading, U.N. Security Council, illicit transfers",U.N. Seeks Oil Traders' Help to Clamp Down on North Korea Sanctions Violations,U.N. monitory group urges global oil traders to enforce North Korea sanctions,U.N. Monitoring Group Engages Oil Trade Giants to Enforce Sanctions on North Korea,U.N. wants oil traders to help enforce North Korea sanctions due to illicit transactions
20180523,China Inc returns to U.S. soybean market as trade tensions ease,"China, soybean purchases, trade tensions, U.S. exports, Sinograin",China Resumes U.S. Soybean Purchases as Trade Tensions Ease,China Back in U.S. Soybean Market as Trade Dispute Cools,Resumption of Soybean Trade Between China and the U.S.: An Economic Analysis,China's Sinograin resumes U.S. soybean purchases amid easing trade tensions
20180523,China's Sinopec to boost U.S. crude imports to all-time high: sources,"Sinopec, U.S. crude imports, trade deficit, Unipec, infrastructure bottlenecks",Sinopec Boosts U.S. Crude Imports to Record High Amid Trade Deficit Reduction,Record Imports: Sinopec to Ramp Up U.S. Crude Purchases,Increasing Sinopec Imports of U.S. Crude to Mitigate Sino-American Trade Deficit,Sinopec's Unipec raises U.S. crude oil imports to record high to cut trade deficit with the U.S.
20180523,Crude Oil Prices Settle Lower After Surprise Surge in U.S. Crude Supplies,"crude oil, U.S. crude supplies, oil prices, refinery activity, Energy Information Administration",Unexpected U.S. Crude Supply Jump Drives Down Oil Prices,Unexpected U.S. Crude Supply Jump Drives Down Prices as Refinery Activity Rises,"EIA Reports Unexpected Increase in U.S. Crude Supplies, Resulting in Lower Oil Prices",Crude oil prices drop due to unexpected rise in U.S. supplies and higher imports
20180523,Gold Falls as Investors Look Ahead to Fed Meeting Minutes,"Gold, Federal Reserve, interest rates, dollar, inflation",Gold prices dip as Federal Reserve minutes and stronger dollar sway market,Gold prices drop amid anticipation of Fed meeting and strong dollar,Federal Reserve Meeting Minutes and Stronger Dollar Influence Precious Metals Market,Gold prices fall as Fed tightening expectations and strong dollar take toll
20180523,Gold Prices Flat as Geopolitical Uncertainty Offsets Dollar Pressure,"gold, dollar rally, US-China trade, geopolitical uncertainty, Federal Reserve",Dollar Rally Keeps Gold Prices Flat Amid Rising Geopolitical Uncertainty,Gold Prices Steady Despite Dollar Surge,Gold Prices Maintain Stability Amid Dollar Strength and Global Geopolitical Concerns,"Gold prices remain flat as dollar surges to six-month high, offset by geopolitical uncertainties"
20180523,Gold Prices Little Changed Amid Firmer Dollar,"gold, dollar, Federal Reserve, Treasury yields, geopolitical tension",Gold Prices Steady as Dollar Holds Gains Amid Geopolitical Tensions,Gold Prices Steady Despite Dollar and Treasury Yield Surge,Stability in Gold Prices Despite Strengthening Dollar and Treasury Yields,Gold prices remain stable as dollar holds gains and geopolitical tension looms
20180523,Oil prices drop on potential increase in OPEC output,"OPEC, production, oil prices, Venezuela, Iran",OPEC mulls increased production amid Venezuela and Iran supply concerns,OPEC production boost speculated as oil prices dip,OPEC considers production adjustment due to geopolitical supply disruptions,"Oil prices dip as OPEC considers upping production amidst Venezuela, Iran tensions"
20180523,Oil Prices Slip From 2014 Highs Ahead Of U.S. Inventory Data,"Oil prices, U.S. crude inventories, OPEC, Venezuela and Iran, gasoline stockpiles",Oil prices decline as investors assess U.S. crude inventory data and OPEC production plans,Oil prices dip despite close to multi-year highs amid concerns on U.S. crude data and OPEC output,Analysis of Declining Oil Prices with Focus on U.S. Crude Inventories and OPEC Production Strategy,Oil prices drop as investors await U.S. crude inventory data and potential OPEC production changes
20180523,The Gas Market Is in Serious But Stable Condition,"gas market, natural gas prices, shale oil boom, LNG export, Permian basin",Natural Gas Prices Comatose Despite Shale Oil Boom and LNG Export Potential,Shale Oil Boom Leaves Natural Gas Market in a Comatose State,Economic Implications of Declining Gas Prices and Rising Shale Oil Production,"Gas prices remain unresponsive despite low inventories, driven by shale oil production and extensive LNG export plans"
20180523,Wyoming approves controversial hunt of Yellowstone area grizzlies,"grizzly bear hunting, Wyoming, Endangered Species Act, Native Americans, conservation groups",Wyoming Approves First Grizzly Bear Hunt in 43 Years Amid Controversy,Wyoming Officials Greenlight Controversial Grizzly Bear Hunting Season,State-sanctioned Grizzly Bear Hunt in Wyoming: Balancing Wildlife Management and Conservation,"Wyoming approves grizzly bear hunting for the first time in 43 years, sparking debate among different stakeholder groups over conservation and management"
20180524,Commodities - Natural Gas Futures Turn Higher After Storage Data,"natural gas, storage, U.S., forecast, prices","Natural Gas Storage Below Forecast, Prices Inch Up Amid Hot Weather Forecasts","U.S. Natural Gas Storage Rises by 91 Bcf, Prices Respond to Weather Forecasts",Impact of Weather Forecasts on U.S. Natural Gas Storage and Prices,U.S. natural gas storage up 91 Bcf; prices rise amid hot weather predictions
20180524,Crude Oil Prices Settle More Than 1% Lower on Fears OPEC Could Lift Output,"OPEC, oil prices, production cuts, global supplies, Novak",Oil Prices Fall as OPEC Considers Easing Production Cuts Amid Global Supply Concerns,"Crude Oil Dips as OPEC Weighs Production Cutbacks, Supply Risks Persist",OPEC and Allied Producers Deliberate on Adjustments to Output Regulations Amid Fluctuations in Global Oil Supply,Oil prices decrease as OPEC considers easing production cuts due to potential global supply shortages
20180524,Europe can expect only modest trade deal with U.S.: EU trade chief,"EU, U.S., trade agreement, tariffs, WTO",EU Trade Chief Criticizes Lack of EU-U.S. Trade Agreement Amid WTO Concerns,EU Trade Chief Decries Inadequate Trade Accord with U.S.,Critical Analysis of EU-U.S. Trade Negotiations in Context of WTO's Functionality,"EU trade chief critiques lack of EU-U.S. trade deal, citing WTO instability and modest agreement prospects"
20180524,"Gold Prices Back Above $1,300 Amid Renewed Safe-Haven Demand","Gold, Trump, North Korea, safe-haven, dollar","Gold Surges Over 1% as Trump Cancels North Korea Summit, Boosting Safe-Haven Demand",Gold Prices See Significant Rise Amid Geopolitical Tensions and Dollar Weakness,Economic Impact of Geopolitical Instability: Gold Prices Increase Following Canceled U.S.-North Korea Summit,"Gold rises over 1% as Trump cancels North Korea summit, boosting safe-haven demand and weakening the dollar"
20180524,Gold Prices Gain Amid Uncertainty Over U.S.-China Trade Talks,"gold, trade talks, Federal Reserve, dollar, precious metals",Gold Prices Climb as Trade Talk Uncertainty and Dovish Fed Boost Safe-Haven Demand,Gold Gains as Fed Signals Dovish Stance and Trade Talks Remain Uncertain,Impact of Federal Reserve's Monetary Policy on Gold Prices Amid Trade Negotiations,Gold prices rise due to U.S.-China trade talk uncertainty and a dovish Federal Reserve stance
20180524,"Gold Prices Move Higher as Weaker Dollar, Trade Worries Support Demand","Gold, Dollar, Trade concerns, Federal Reserve, Inflation",Gold prices rise amid weaker dollar and U.S.-China trade concerns,Gold prices climb as dollar weakens and trade tensions escalate,Gold Prices Increase as Weaker Dollar and Trade Concerns Boost Demand,Gold prices rise as weak dollar and trade woes support demand
20180524,"Gold Prices Top $1,300 as Trump Cancels U.S.-North Korea Summit","Gold prices, Trump, North Korea, trade tensions, Fed",Trump's Call-Off of North Korea Summit Boosts Gold Prices Amid Rising Trade Tensions,"Gold prices surge as Trump cancels North Korea summit, spurring safe-haven demand",Global Gold Prices Respond to Trump's Cancellation of North Korea Summit,Trump cancels North Korea summit; gold prices soar amidst Fed's dovish stance
20180524,Oil Prices Fall Amid OPEC Production Worries,"oil prices, crude supplies, OPEC output, US inventory, Trump summit","Oil Prices Drop as US Inventories Rise, Trump Calls Off Summit",Oil Prices Fall Amid Rising US Inventories and Trump-Kim Summit Cancellation,Analysis of Recent Decline in Oil Prices Due to Increased US Inventories and OPEC Output Considerations,Oil prices fall further due to rising US inventories and OPEC output concerns
20180524,"Oil Prices Slip As Markets Focus On Rising U.S. Stockpiles, OPEC","oil inventories, crude prices, production, OPEC, futures",Crude Prices Drop as U.S. Oil Inventories Rise and Production Holds at Record Levels,"U.S. Oil Inventories Rise, Weakening Crude Prices Further",OPEC May Consider Raising Output Amid U.S. Production and Inventory Concerns,Crude prices dip as U.S. oil inventories rise against expectations; OPEC considers boosting output
20180524,"Russia says it, Saudi Arabia have common view on oil deal","Russia-Saudi Arabia, oil output cut deal, production decline, oil prices, OPEC",Russia and Saudi Arabia Align on Oil Output Cut Deal Amid Rising Prices,Russia and Saudi Arabia Discuss Future of Oil Output Cut Deal,Analysis of Russia and Saudi Arabia's Unified Approach to Oil Output Management,"Russia and Saudi Arabia agree on future of oil output cut deal, aim to address potential shortages and price stabilization"
20180524,Russia Says OPEC+ to Discuss Gradual Easing of Cuts in June,"Russia, OPEC, oil-output cuts, market stability, sanctions",Russia and OPEC to Assess Easing Oil-Output Cuts as Market Nears Three-Year High,Russia OPEC to Evaluate Oil-Output Cuts,Assessment of Gradual Reduction in Oil-Output Cuts to be Discussed by Russia and OPEC,Russia and OPEC to discuss easing oil-output cuts amid market stability concerns
20180524,U.S. auto probe is hard to understand: EU commissioner,"national security, car and truck imports, Trump administration, Section 232, WTO rules",EU Criticizes U.S. National Security Probe into Car Imports as Difficult to Understand,"U.S. Car Import Tariffs on National Security Grounds Hard to Comprehend, Says EU",United States' National Security Investigation of Auto Imports Faces EU Scrutiny,"Senior EU official challenges U.S. national security probe into car and truck imports under Section 232, citing compliance with WTO rules."
20180524,U.S.-China trade war could hit Brazil in the long run: minister,"trade dispute, higher grain prices, Brazilian exports, soybean tariffs, global competitiveness",Brazilian Exports at Risk from U.S.-China Trade Dispute's Higher Grain Prices,Brazil Faces Long-Term Threats Despite Short-Term Gains from U.S.-China Tariffs,Implications of U.S.-China Trade Conflict on Brazil's Agricultural Competitiveness,Brazil's farm minister warns short-term gains from U.S.-China trade dispute could harm long-term competitiveness due to higher local grain prices.
