Date,Date Group,Headline,Classification,Positive,Negative,Neutral,JSD
2018-02-19,2018-02-21,gold prices fall third straight session us dollar strengthens,negative,0.01,0.99,0.0,0.4461797259290542
2018-02-20,2018-02-21,crude oil prices settle higher cushing supplies fall sharply,negative,0.01,0.99,0.0,0.4461797259290542
2018-02-21,2018-02-21,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.4461797259290542
2018-02-16,2018-02-22,gold prices 31/2 week highs us dollar tumbles,negative,0.01,0.99,0.0,0.4319634621169111
2018-02-17,2018-02-22,public reports clearly show assads use chemical weapons mcmaster,positive,0.77,0.12,0.11,0.4631440254060857
2018-02-18,2018-02-22,us crude oil gains asia thin trade china shut holiday,positive,0.97,0.02,0.0,0.6372216340255488
2018-02-19,2018-02-22,gold prices fall third straight session us dollar strengthens,negative,0.01,0.99,0.0,0.4319634621169111
2018-02-20,2018-02-22,crude oil prices settle higher cushing supplies fall sharply,negative,0.01,0.99,0.0,0.4319634621169111
2018-02-21,2018-02-22,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.4319634621169111
2018-02-22,2018-02-22,us copper stocks sprint record high reflecting transport costs weak demand,negative,0.0,1.0,0.0,0.4642239804274256
2018-02-17,2018-02-23,public reports clearly show assads use chemical weapons mcmaster,positive,0.77,0.12,0.11,0.4577730841697187
2018-02-18,2018-02-23,us crude oil gains asia thin trade china shut holiday,positive,0.97,0.02,0.0,0.6310240019506567
2018-02-19,2018-02-23,gold prices fall third straight session us dollar strengthens,negative,0.01,0.99,0.0,0.4370592223889646
2018-02-20,2018-02-23,crude oil prices settle higher cushing supplies fall sharply,negative,0.01,0.99,0.0,0.4370592223889646
2018-02-21,2018-02-23,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.4370592223889646
2018-02-22,2018-02-23,us copper stocks sprint record high reflecting transport costs weak demand,negative,0.0,1.0,0.0,0.4691863201626577
2018-02-23,2018-02-23,gold prices hold near 11/2 week lows dollar strength,negative,0.01,0.98,0.0,0.4368054081467548
2018-02-18,2018-02-24,us crude oil gains asia thin trade china shut holiday,positive,0.97,0.02,0.0,0.6316461880262078
2018-02-19,2018-02-24,gold prices fall third straight session us dollar strengthens,negative,0.01,0.99,0.0,0.4399610118719553
2018-02-20,2018-02-24,crude oil prices settle higher cushing supplies fall sharply,negative,0.01,0.99,0.0,0.4399610118719553
2018-02-21,2018-02-24,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.4399610118719553
2018-02-22,2018-02-24,us copper stocks sprint record high reflecting transport costs weak demand,negative,0.0,1.0,0.0,0.4718919912792698
2018-02-23,2018-02-24,gold prices hold near 11/2 week lows dollar strength,negative,0.01,0.98,0.0,0.4397088543203536
2018-02-24,2018-02-24,chile presidentelect plans add codelco management paper,negative,0.04,0.96,0.0,0.3809834754344851
2018-02-24,2018-02-24,china exports barely fuel north korea january customs,neutral,0.35,0.16,0.49,0.5076423539708816
2018-02-19,2018-02-25,gold prices fall third straight session us dollar strengthens,negative,0.01,0.99,0.0,0.4386218060862272
2018-02-20,2018-02-25,crude oil prices settle higher cushing supplies fall sharply,negative,0.01,0.99,0.0,0.4386218060862272
2018-02-21,2018-02-25,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.4386218060862272
2018-02-22,2018-02-25,us copper stocks sprint record high reflecting transport costs weak demand,negative,0.0,1.0,0.0,0.4704668384406201
2018-02-23,2018-02-25,gold prices hold near 11/2 week lows dollar strength,negative,0.01,0.98,0.0,0.4383707684731805
2018-02-24,2018-02-25,chile presidentelect plans add codelco management paper,negative,0.04,0.96,0.0,0.3800590252632074
2018-02-24,2018-02-25,china exports barely fuel north korea january customs,neutral,0.35,0.16,0.49,0.5019711853873807
2018-02-25,2018-02-25,intesa still looking financing nord stream2 ria,negative,0.39,0.61,0.01,0.1162618732825092
2018-02-20,2018-02-26,crude oil prices settle higher cushing supplies fall sharply,negative,0.01,0.99,0.0,0.4521878780027307
2018-02-21,2018-02-26,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.4521878780027307
2018-02-22,2018-02-26,us copper stocks sprint record high reflecting transport costs weak demand,negative,0.0,1.0,0.0,0.4831658958543189
2018-02-23,2018-02-26,gold prices hold near 11/2 week lows dollar strength,negative,0.01,0.98,0.0,0.4519440798704907
2018-02-24,2018-02-26,chile presidentelect plans add codelco management paper,negative,0.04,0.96,0.0,0.3955267926588225
2018-02-24,2018-02-26,china exports barely fuel north korea january customs,neutral,0.35,0.16,0.49,0.4743976114351518
2018-02-25,2018-02-26,intesa still looking financing nord stream2 ria,negative,0.39,0.61,0.01,0.146100774917581
2018-02-26,2018-02-26,crude oil prices retreat remain close 2week peaks,negative,0.0,0.99,0.01,0.4635741155370251
2018-02-21,2018-02-27,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.4616305782016514
2018-02-22,2018-02-27,us copper stocks sprint record high reflecting transport costs weak demand,negative,0.0,1.0,0.0,0.4921532321977083
2018-02-23,2018-02-27,gold prices hold near 11/2 week lows dollar strength,negative,0.01,0.98,0.0,0.4613902856700241
2018-02-24,2018-02-27,chile presidentelect plans add codelco management paper,negative,0.04,0.96,0.0,0.4057980877109925
2018-02-24,2018-02-27,china exports barely fuel north korea january customs,neutral,0.35,0.16,0.49,0.4612052016299079
2018-02-25,2018-02-27,intesa still looking financing nord stream2 ria,negative,0.39,0.61,0.01,0.1572505726976751
2018-02-26,2018-02-27,crude oil prices retreat remain close 2week peaks,negative,0.0,0.99,0.01,0.4720630207189423
2018-02-27,2018-02-27,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.4616305782016514
2018-02-22,2018-02-28,us copper stocks sprint record high reflecting transport costs weak demand,negative,0.0,1.0,0.0,0.5300031835579093
2018-02-23,2018-02-28,gold prices hold near 11/2 week lows dollar strength,negative,0.01,0.98,0.0,0.5005930740364455
2018-02-24,2018-02-28,chile presidentelect plans add codelco management paper,negative,0.04,0.96,0.0,0.4467682238649297
2018-02-24,2018-02-28,china exports barely fuel north korea january customs,neutral,0.35,0.16,0.49,0.4250972186565453
2018-02-25,2018-02-28,intesa still looking financing nord stream2 ria,negative,0.39,0.61,0.01,0.1789176159385986
2018-02-26,2018-02-28,crude oil prices retreat remain close 2week peaks,negative,0.0,0.99,0.01,0.5098446371552794
2018-02-27,2018-02-28,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.500824207132516
2018-02-28,2018-02-28,venezuela presidential hopeful wants wall street economist team,positive,0.95,0.04,0.01,0.5598688584326529
2018-02-23,2018-03-01,gold prices hold near 11/2 week lows dollar strength,negative,0.01,0.98,0.0,0.4985775776097585
2018-02-24,2018-03-01,chile presidentelect plans add codelco management paper,negative,0.04,0.96,0.0,0.4443997250234486
2018-02-24,2018-03-01,china exports barely fuel north korea january customs,neutral,0.35,0.16,0.49,0.4308174160700689
2018-02-25,2018-03-01,intesa still looking financing nord stream2 ria,negative,0.39,0.61,0.01,0.1723043331685686
2018-02-26,2018-03-01,crude oil prices retreat remain close 2week peaks,negative,0.0,0.99,0.01,0.5082660748590702
2018-02-27,2018-03-01,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.4988099920565998
2018-02-28,2018-03-01,venezuela presidential hopeful wants wall street economist team,positive,0.95,0.04,0.01,0.5580671814660016
2018-03-01,2018-03-01,gold prices 3week lows stronger dollar,negative,0.01,0.99,0.0,0.4988099920565998
2018-02-24,2018-03-02,chile presidentelect plans add codelco management paper,negative,0.04,0.96,0.0,0.4598767215197661
2018-02-24,2018-03-02,china exports barely fuel north korea january customs,neutral,0.35,0.16,0.49,0.4043821470571895
2018-02-25,2018-03-02,intesa still looking financing nord stream2 ria,negative,0.39,0.61,0.01,0.199986807096688
2018-02-26,2018-03-02,crude oil prices retreat remain close 2week peaks,negative,0.0,0.99,0.01,0.5205184424608308
2018-02-27,2018-03-02,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.5127402572762465
2018-02-28,2018-03-02,venezuela presidential hopeful wants wall street economist team,positive,0.95,0.04,0.01,0.5601851141186402
2018-03-01,2018-03-02,gold prices 3week lows stronger dollar,negative,0.01,0.99,0.0,0.5127402572762465
2018-03-02,2018-03-02,crude oil prices remain lower cautious trade,negative,0.01,0.99,0.0,0.5127402572762465
2018-02-25,2018-03-03,intesa still looking financing nord stream2 ria,negative,0.39,0.61,0.01,0.1953490506893209
2018-02-26,2018-03-03,crude oil prices retreat remain close 2week peaks,negative,0.0,0.99,0.01,0.5098424398782979
2018-02-27,2018-03-03,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.5019238013572215
2018-02-28,2018-03-03,venezuela presidential hopeful wants wall street economist team,positive,0.95,0.04,0.01,0.5691610296366246
2018-03-01,2018-03-03,gold prices 3week lows stronger dollar,negative,0.01,0.99,0.0,0.5019238013572215
2018-03-02,2018-03-03,crude oil prices remain lower cautious trade,negative,0.01,0.99,0.0,0.5019238013572215
2018-03-03,2018-03-03,german state minister says diesel bans unlikely 2020,negative,0.05,0.93,0.02,0.3936387372852897
2018-02-26,2018-03-04,crude oil prices retreat remain close 2week peaks,negative,0.0,0.99,0.01,0.5132645740358341
2018-02-27,2018-03-04,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.5049536735874702
2018-02-28,2018-03-04,venezuela presidential hopeful wants wall street economist team,positive,0.95,0.04,0.01,0.5624007381422924
2018-03-01,2018-03-04,gold prices 3week lows stronger dollar,negative,0.01,0.99,0.0,0.5049536735874702
2018-03-02,2018-03-04,crude oil prices remain lower cautious trade,negative,0.01,0.99,0.0,0.5049536735874702
2018-03-03,2018-03-04,german state minister says diesel bans unlikely 2020,negative,0.05,0.93,0.02,0.3971875798565801
2018-03-04,2018-03-04,winter curbs end chinas aluminum smelters face new reckoning,negative,0.07,0.93,0.0,0.4118566942500625
2018-03-04,2018-03-04,gold / silver / copper prices weekly outlook march 5 9,neutral,0.06,0.35,0.59,0.4812249234624115
2018-03-04,2018-03-04,gold prices gain dollar continues fall trumps tariff plan,positive,0.91,0.09,0.0,0.5190074114391521
2018-02-27,2018-03-05,crude oil prices settle lower ahead inventory data,negative,0.01,0.99,0.0,0.5116905226786087
2018-02-28,2018-03-05,venezuela presidential hopeful wants wall street economist team,positive,0.95,0.04,0.01,0.5558357307479488
2018-03-01,2018-03-05,gold prices 3week lows stronger dollar,negative,0.01,0.99,0.0,0.5116905226786087
2018-03-02,2018-03-05,crude oil prices remain lower cautious trade,negative,0.01,0.99,0.0,0.5116905226786087
2018-03-03,2018-03-05,german state minister says diesel bans unlikely 2020,negative,0.05,0.93,0.02,0.4044995764854339
2018-03-04,2018-03-05,winter curbs end chinas aluminum smelters face new reckoning,negative,0.07,0.93,0.0,0.4186944988252336
2018-03-04,2018-03-05,gold / silver / copper prices weekly outlook march 5 9,neutral,0.06,0.35,0.59,0.4825929773682915
2018-03-04,2018-03-05,gold prices gain dollar continues fall trumps tariff plan,positive,0.91,0.09,0.0,0.5126676887869348
2018-03-05,2018-03-05,iea sees us oil output surge stealing opec share next five years,negative,0.0,1.0,0.0,0.5404372276210225
2018-02-28,2018-03-06,venezuela presidential hopeful wants wall street economist team,positive,0.95,0.04,0.01,0.5300979868738588
2018-03-01,2018-03-06,gold prices 3week lows stronger dollar,negative,0.01,0.99,0.0,0.525932669084479
2018-03-02,2018-03-06,crude oil prices remain lower cautious trade,negative,0.01,0.99,0.0,0.525932669084479
2018-03-03,2018-03-06,german state minister says diesel bans unlikely 2020,negative,0.05,0.93,0.02,0.4209827326482797
2018-03-04,2018-03-06,oil prices rise ahead worlds largest energy industry conference,positive,0.99,0.0,0.0,0.6289108205182052
2018-03-05,2018-03-06,iea sees us oil output surge stealing opec share next five years,negative,0.0,1.0,0.0,0.5545843670775206
2018-03-06,2018-03-06,crude oil prices slip lower focus turns us supply data,negative,0.01,0.99,0.0,0.525932669084479
2018-03-01,2018-03-07,gold prices 3week lows stronger dollar,negative,0.01,0.99,0.0,0.4901090665174
2018-03-02,2018-03-07,crude oil prices remain lower cautious trade,negative,0.01,0.99,0.0,0.4901090665174
2018-03-03,2018-03-07,german state minister says diesel bans unlikely 2020,negative,0.05,0.93,0.02,0.382678117268267
2018-03-04,2018-03-07,winter curbs end chinas aluminum smelters face new reckoning,negative,0.07,0.93,0.0,0.3937992517057107
2018-03-04,2018-03-07,gold / silver / copper prices weekly outlook march 5 9,neutral,0.06,0.35,0.59,0.5065295209857329
2018-03-04,2018-03-07,gold prices gain dollar continues fall trumps tariff plan,positive,0.91,0.09,0.0,0.5141206813401936
2018-03-05,2018-03-07,iea sees us oil output surge stealing opec share next five years,negative,0.0,1.0,0.0,0.5198215728466721
2018-03-06,2018-03-07,crude oil prices slip lower focus turns us supply data,negative,0.01,0.99,0.0,0.4901090665174
2018-03-07,2018-03-07,gold prices retreat amid report trump may exempt canada mexico tariffs,negative,0.01,0.99,0.0,0.4901090665174
2018-03-02,2018-03-08,crude oil prices remain lower cautious trade,negative,0.01,0.99,0.0,0.4987922256926235
2018-03-03,2018-03-08,german state minister says diesel bans unlikely 2020,negative,0.05,0.93,0.02,0.3915153427324767
2018-03-04,2018-03-08,winter curbs end chinas aluminum smelters face new reckoning,negative,0.07,0.93,0.0,0.4036002741175669
2018-03-04,2018-03-08,gold / silver / copper prices weekly outlook march 5 9,neutral,0.06,0.35,0.59,0.4991554386560575
2018-03-04,2018-03-08,gold prices gain dollar continues fall trumps tariff plan,positive,0.91,0.09,0.0,0.51177699724289
2018-03-05,2018-03-08,iea sees us oil output surge stealing opec share next five years,negative,0.0,1.0,0.0,0.5281432903037095
2018-03-06,2018-03-08,crude oil prices slip lower focus turns us supply data,negative,0.01,0.99,0.0,0.4987922256926235
2018-03-07,2018-03-08,gold prices retreat amid report trump may exempt canada mexico tariffs,negative,0.01,0.99,0.0,0.4987922256926235
2018-03-08,2018-03-08,crude oil prices settle 168 % lower rising us production fears persist,negative,0.01,0.99,0.0,0.4987922256926235
2018-03-03,2018-03-09,german state minister says diesel bans unlikely 2020,negative,0.05,0.93,0.02,0.3746534054550739
2018-03-04,2018-03-09,winter curbs end chinas aluminum smelters face new reckoning,negative,0.07,0.93,0.0,0.3820003084774153
2018-03-04,2018-03-09,gold / silver / copper prices weekly outlook march 5 9,neutral,0.06,0.35,0.59,0.5279203027201169
2018-03-04,2018-03-09,gold prices gain dollar continues fall trumps tariff plan,positive,0.91,0.09,0.0,0.5083068565925875
2018-03-05,2018-03-09,iea sees us oil output surge stealing opec share next five years,negative,0.0,1.0,0.0,0.5111894549255634
2018-03-06,2018-03-09,crude oil prices slip lower focus turns us supply data,negative,0.01,0.99,0.0,0.4808974970993657
2018-03-07,2018-03-09,gold prices retreat amid report trump may exempt canada mexico tariffs,negative,0.01,0.99,0.0,0.4808974970993657
2018-03-08,2018-03-09,crude oil prices settle 168 % lower rising us production fears persist,negative,0.01,0.99,0.0,0.4808974970993657
2018-03-09,2018-03-09,gold prices fall 1week lows us dollar strength,negative,0.01,0.99,0.0,0.4808974970993657
2018-03-04,2018-03-10,oil prices rise ahead worlds largest energy industry conference,positive,0.99,0.0,0.0,0.6469639840668029
2018-03-05,2018-03-10,iea sees us oil output surge stealing opec share next five years,negative,0.0,1.0,0.0,0.5174818236568723
2018-03-06,2018-03-10,crude oil prices slip lower focus turns us supply data,negative,0.01,0.99,0.0,0.4873755233268894
2018-03-07,2018-03-10,gold prices retreat amid report trump may exempt canada mexico tariffs,negative,0.01,0.99,0.0,0.4873755233268894
2018-03-08,2018-03-10,crude oil prices settle 168 % lower rising us production fears persist,negative,0.01,0.99,0.0,0.4873755233268894
2018-03-09,2018-03-10,gold prices fall 1week lows us dollar strength,negative,0.01,0.99,0.0,0.4873755233268894
2018-03-05,2018-03-11,iea sees us oil output surge stealing opec share next five years,negative,0.0,1.0,0.0,0.519934228971979
2018-03-06,2018-03-11,crude oil prices slip lower focus turns us supply data,negative,0.01,0.99,0.0,0.4897885895749427
2018-03-07,2018-03-11,gold prices retreat amid report trump may exempt canada mexico tariffs,negative,0.01,0.99,0.0,0.4897885895749427
2018-03-08,2018-03-11,crude oil prices settle 168 % lower rising us production fears persist,negative,0.01,0.99,0.0,0.4897885895749427
2018-03-09,2018-03-11,gold prices fall 1week lows us dollar strength,negative,0.01,0.99,0.0,0.4897885895749427
2018-03-11,2018-03-11,oil prices rise less us drilling,positive,0.99,0.01,0.0,0.6133826319428147
2018-03-06,2018-03-12,crude oil prices slip lower focus turns us supply data,negative,0.01,0.99,0.0,0.4590411876262091
2018-03-07,2018-03-12,gold prices retreat amid report trump may exempt canada mexico tariffs,negative,0.01,0.99,0.0,0.4590411876262091
2018-03-08,2018-03-12,crude oil prices settle 168 % lower rising us production fears persist,negative,0.01,0.99,0.0,0.4590411876262091
2018-03-09,2018-03-12,gold prices fall 1week lows us dollar strength,negative,0.01,0.99,0.0,0.4590411876262091
2018-03-11,2018-03-12,oil prices rise less us drilling,positive,0.99,0.01,0.0,0.633412257271522
2018-03-12,2018-03-12,us oil export surge means opecs output cuts may doomed,negative,0.0,1.0,0.0,0.4903539509085903
2018-03-07,2018-03-13,gold prices retreat amid report trump may exempt canada mexico tariffs,negative,0.01,0.99,0.0,0.4842474602822989
2018-03-08,2018-03-13,crude oil prices settle 168 % lower rising us production fears persist,negative,0.01,0.99,0.0,0.4842474602822989
2018-03-09,2018-03-13,gold prices fall 1week lows us dollar strength,negative,0.01,0.99,0.0,0.4842474602822989
2018-03-11,2018-03-13,oil prices rise less us drilling,positive,0.99,0.01,0.0,0.6390613366702655
2018-03-12,2018-03-13,us oil export surge means opecs output cuts may doomed,negative,0.0,1.0,0.0,0.5140356602488276
2018-03-13,2018-03-13,crude oil prices turn higher ahead api report,positive,0.99,0.01,0.0,0.6390613366702655
2018-03-08,2018-03-14,crude oil prices settle 168 % lower rising us production fears persist,negative,0.01,0.99,0.0,0.5349576227726809
2018-03-09,2018-03-14,gold prices fall 1week lows us dollar strength,negative,0.01,0.99,0.0,0.5349576227726809
2018-03-11,2018-03-14,oil prices rise less us drilling,positive,0.99,0.01,0.0,0.6114778417739016
2018-03-12,2018-03-14,us oil export surge means opecs output cuts may doomed,negative,0.0,1.0,0.0,0.5630002986145998
2018-03-13,2018-03-14,crude oil prices turn higher ahead api report,positive,0.99,0.01,0.0,0.6114778417739016
2018-03-14,2018-03-14,crude oil prices move higher eyes us supply data,positive,0.99,0.01,0.0,0.6114778417739016
2018-03-09,2018-03-15,gold prices fall 1week lows us dollar strength,negative,0.01,0.99,0.0,0.5405677822083932
2018-03-11,2018-03-15,oil prices rise less us drilling,positive,0.99,0.01,0.0,0.619625677489383
2018-03-12,2018-03-15,us oil export surge means opecs output cuts may doomed,negative,0.0,1.0,0.0,0.5681885597405623
2018-03-13,2018-03-15,crude oil prices turn higher ahead api report,positive,0.99,0.01,0.0,0.619625677489383
2018-03-14,2018-03-15,crude oil prices move higher eyes us supply data,positive,0.99,0.01,0.0,0.619625677489383
2018-03-15,2018-03-15,crude oil prices move lower amid supply level concerns,negative,0.01,0.99,0.0,0.5405677822083932
2018-03-11,2018-03-16,oil prices rise less us drilling,positive,0.99,0.01,0.0,0.614182722347949
2018-03-12,2018-03-16,us oil export surge means opecs output cuts may doomed,negative,0.0,1.0,0.0,0.591912148195003
2018-03-13,2018-03-16,crude oil prices turn higher ahead api report,positive,0.99,0.01,0.0,0.614182722347949
2018-03-14,2018-03-16,crude oil prices move higher eyes us supply data,positive,0.99,0.01,0.0,0.614182722347949
2018-03-15,2018-03-16,crude oil prices move lower amid supply level concerns,negative,0.01,0.99,0.0,0.565176503755755
2018-03-16,2018-03-16,crude oil prices settle higher despite increase us oil rigs,positive,0.99,0.01,0.0,0.614182722347949
2018-03-11,2018-03-17,oil prices rise less us drilling,positive,0.99,0.01,0.0,0.6128720484563017
2018-03-12,2018-03-17,us oil export surge means opecs output cuts may doomed,negative,0.0,1.0,0.0,0.5891264721576481
2018-03-13,2018-03-17,crude oil prices turn higher ahead api report,positive,0.99,0.01,0.0,0.6128720484563017
2018-03-14,2018-03-17,crude oil prices move higher eyes us supply data,positive,0.99,0.01,0.0,0.6128720484563017
2018-03-15,2018-03-17,crude oil prices move lower amid supply level concerns,negative,0.01,0.99,0.0,0.5622480456294601
2018-03-16,2018-03-17,crude oil prices settle higher despite increase us oil rigs,positive,0.99,0.01,0.0,0.6128720484563017
2018-03-17,2018-03-17,us government accept metals tariffs exclusion requests monday,negative,0.02,0.97,0.01,0.5200626428698448
2018-03-12,2018-03-18,us oil export surge means opecs output cuts may doomed,negative,0.0,1.0,0.0,0.5835959551907661
2018-03-13,2018-03-18,crude oil prices turn higher ahead api report,positive,0.99,0.01,0.0,0.62395818783297
2018-03-14,2018-03-18,crude oil prices move higher eyes us supply data,positive,0.99,0.01,0.0,0.62395818783297
2018-03-15,2018-03-18,crude oil prices move lower amid supply level concerns,negative,0.01,0.99,0.0,0.5567370922749745
2018-03-16,2018-03-18,crude oil prices settle higher despite increase us oil rigs,positive,0.99,0.01,0.0,0.62395818783297
2018-03-17,2018-03-18,us government accept metals tariffs exclusion requests monday,negative,0.02,0.97,0.01,0.5141391267651064
2018-03-18,2018-03-18,germany keen dialogue us trade finance minister tells ard,positive,0.67,0.32,0.01,0.3169901010592698
2018-03-18,2018-03-18,gold / silver / copper prices weekly outlook march 19 23,neutral,0.03,0.34,0.63,0.4854743614087727
2018-03-13,2018-03-19,crude oil prices turn higher ahead api report,positive,0.99,0.01,0.0,0.6309416577244156
2018-03-14,2018-03-19,crude oil prices move higher eyes us supply data,positive,0.99,0.01,0.0,0.6309416577244156
2018-03-15,2018-03-19,crude oil prices move lower amid supply level concerns,negative,0.01,0.99,0.0,0.5435267331610008
2018-03-16,2018-03-19,crude oil prices settle higher despite increase us oil rigs,positive,0.99,0.01,0.0,0.6309416577244156
2018-03-17,2018-03-19,us government accept metals tariffs exclusion requests monday,negative,0.02,0.97,0.01,0.5005350478796331
2018-03-18,2018-03-19,germany keen dialogue us trade finance minister tells ard,positive,0.67,0.32,0.01,0.3182680538961977
2018-03-18,2018-03-19,gold / silver / copper prices weekly outlook march 19 23,neutral,0.03,0.34,0.63,0.4888154121428501
2018-03-19,2018-03-19,crude oil prices remain lower optimism wanes,negative,0.01,0.99,0.0,0.5435267331610008
2018-03-14,2018-03-20,opec sees oil supply surge rivals countering cuts,negative,0.0,1.0,0.0,0.5391381040895238
2018-03-15,2018-03-20,crude oil prices move lower amid supply level concerns,negative,0.01,0.99,0.0,0.5109329330544689
2018-03-16,2018-03-20,exclusive trafigura set boost dominance urals sources,positive,0.8,0.2,0.0,0.4400656090150099
2018-03-17,2018-03-20,us government accept metals tariffs exclusion requests monday,negative,0.02,0.97,0.01,0.4669125227213329
2018-03-18,2018-03-20,germany keen dialogue us trade finance minister tells ard,positive,0.67,0.32,0.01,0.3258851698015484
2018-03-18,2018-03-20,gold / silver / copper prices weekly outlook march 19 23,neutral,0.03,0.34,0.63,0.4966318101098937
2018-03-19,2018-03-20,crude oil prices remain lower optimism wanes,negative,0.01,0.99,0.0,0.5109329330544689
2018-03-20,2018-03-20,gold prices edge lower eyes fed meeting,negative,0.01,0.99,0.0,0.5109329330544689
2018-03-15,2018-03-21,crude oil prices move lower amid supply level concerns,negative,0.01,0.99,0.0,0.5017637080147908
2018-03-16,2018-03-21,crude oil prices settle higher despite increase us oil rigs,positive,0.99,0.01,0.0,0.6297983180171227
2018-03-17,2018-03-21,us government accept metals tariffs exclusion requests monday,negative,0.02,0.97,0.01,0.4588521293417738
2018-03-18,2018-03-21,germany keen dialogue us trade finance minister tells ard,positive,0.67,0.32,0.01,0.2901760458021661
2018-03-18,2018-03-21,gold / silver / copper prices weekly outlook march 19 23,neutral,0.03,0.34,0.63,0.5398609664901294
2018-03-19,2018-03-21,crude oil prices remain lower optimism wanes,negative,0.01,0.99,0.0,0.5017637080147908
2018-03-20,2018-03-21,gold prices edge lower eyes fed meeting,negative,0.01,0.99,0.0,0.5017637080147908
2018-03-21,2018-03-21,gold prices move higher ahead fed statement,positive,0.99,0.01,0.0,0.6297983180171227
2018-03-16,2018-03-22,crude oil prices settle higher despite increase us oil rigs,positive,0.99,0.01,0.0,0.6095303744401738
2018-03-17,2018-03-22,us government accept metals tariffs exclusion requests monday,negative,0.02,0.97,0.01,0.4581038982654301
2018-03-18,2018-03-22,germany keen dialogue us trade finance minister tells ard,positive,0.67,0.32,0.01,0.2564870080239573
2018-03-18,2018-03-22,gold / silver / copper prices weekly outlook march 19 23,neutral,0.03,0.34,0.63,0.5787661439996352
2018-03-19,2018-03-22,crude oil prices remain lower optimism wanes,negative,0.01,0.99,0.0,0.4991212511060456
2018-03-20,2018-03-22,gold prices edge lower eyes fed meeting,negative,0.01,0.99,0.0,0.4991212511060456
2018-03-21,2018-03-22,gold prices move higher ahead fed statement,positive,0.99,0.01,0.0,0.6095303744401738
2018-03-22,2018-03-22,global carbon emissions hit record high 2017,positive,0.98,0.02,0.0,0.5896914073968994
2018-03-17,2018-03-23,us government accept metals tariffs exclusion requests monday,negative,0.02,0.97,0.01,0.462126366264755
2018-03-18,2018-03-23,germany keen dialogue us trade finance minister tells ard,positive,0.67,0.32,0.01,0.2212870767770332
2018-03-18,2018-03-23,gold / silver / copper prices weekly outlook march 19 23,neutral,0.03,0.34,0.63,0.6199684250464182
2018-03-19,2018-03-23,crude oil prices remain lower optimism wanes,negative,0.01,0.99,0.0,0.4999971620417326
2018-03-20,2018-03-23,gold prices edge lower eyes fed meeting,negative,0.01,0.99,0.0,0.4999971620417326
2018-03-21,2018-03-23,gold prices move higher ahead fed statement,positive,0.99,0.01,0.0,0.5875477092974024
2018-03-22,2018-03-23,global carbon emissions hit record high 2017,positive,0.98,0.02,0.0,0.5670963454230153
2018-03-23,2018-03-23,gold spikes safe demand spurred trumps actions,positive,0.99,0.01,0.0,0.5875477092974024
2018-03-18,2018-03-24,germany keen dialogue us trade finance minister tells ard,positive,0.67,0.32,0.01,0.2234434508915452
2018-03-18,2018-03-24,gold / silver / copper prices weekly outlook march 19 23,neutral,0.03,0.34,0.63,0.6181084514440054
2018-03-19,2018-03-24,crude oil prices remain lower optimism wanes,negative,0.01,0.99,0.0,0.4991368772912198
2018-03-20,2018-03-24,gold prices edge lower eyes fed meeting,negative,0.01,0.99,0.0,0.4991368772912198
2018-03-21,2018-03-24,gold prices move higher ahead fed statement,positive,0.99,0.01,0.0,0.5891660930890481
2018-03-22,2018-03-24,global carbon emissions hit record high 2017,positive,0.98,0.02,0.0,0.5687493708295712
2018-03-23,2018-03-24,gold spikes safe demand spurred trumps actions,positive,0.99,0.01,0.0,0.5891660930890481
2018-03-24,2018-03-24,chinas eximbank pledges least $ 127 billion financing emerging industries,negative,0.3,0.7,0.0,0.1892275849400264
2018-03-19,2018-03-25,crude oil prices remain lower optimism wanes,negative,0.01,0.99,0.0,0.5082138652416666
2018-03-20,2018-03-25,gold prices edge lower eyes fed meeting,negative,0.01,0.99,0.0,0.5082138652416666
2018-03-21,2018-03-25,gold prices move higher ahead fed statement,positive,0.99,0.01,0.0,0.5822383411197195
2018-03-22,2018-03-25,global carbon emissions hit record high 2017,positive,0.98,0.02,0.0,0.5617570472108977
2018-03-23,2018-03-25,gold spikes safe demand spurred trumps actions,positive,0.99,0.01,0.0,0.5822383411197195
2018-03-24,2018-03-25,chinas eximbank pledges least $ 127 billion financing emerging industries,negative,0.3,0.7,0.0,0.1988885481073628
2018-03-25,2018-03-25,shale firms pump dividends industry focus returns grows,positive,0.96,0.04,0.0,0.5276216877847819
2018-03-20,2018-03-26,gold prices edge lower eyes fed meeting,negative,0.01,0.99,0.0,0.5299799981181659
